Episode,Reward,Steps,Reason
577,34.28,17,FALL
578,7.23,8,FALL
579,0.28,5,FALL
580,41.93,20,FALL
581,2.38,6,FALL
582,20.70,13,FALL
583,4.27,7,FALL
584,0.70,5,FALL
585,0.35,5,FALL
586,35.06,17,FALL
587,16.80,12,FALL
588,-1.12,5,FALL
589,34.21,20,FALL
590,35.61,18,FALL
591,22.10,12,FALL
592,1.24,5,FALL
593,9.93,9,FALL
594,5.92,7,FALL
595,4.84,6,FALL
596,14.95,12,FALL
597,4.74,7,FALL
598,2.00,6,FALL
599,20.89,13,FALL
600,-0.99,5,FALL
601,8.06,8,FALL
602,-1.41,5,FALL
603,8.50,8,FALL
604,1.48,6,FALL
605,7.61,8,FALL
606,8.73,8,FALL
607,51.65,22,FALL
608,-0.12,5,FALL
609,1.53,6,FALL
610,11.02,9,FALL
611,22.73,13,FALL
612,-1.34,5,FALL
613,24.30,15,FALL
614,7.27,7,FALL
615,112.06,43,FALL
616,-0.02,5,FALL
617,14.91,11,FALL
618,21.57,13,FALL
619,10.21,9,FALL
620,9.93,9,FALL
621,12.13,9,FALL
622,8.12,9,FALL
623,4.40,7,FALL
624,24.70,15,FALL
625,1.76,6,FALL
626,30.21,16,FALL
627,12.64,11,FALL
628,6.50,7,FALL
629,10.03,8,FALL
630,10.86,9,FALL
631,4.64,7,FALL
632,-1.08,5,FALL
633,13.29,11,FALL
634,46.76,21,FALL
635,9.94,9,FALL
636,14.86,11,FALL
637,9.21,8,FALL
638,4.30,7,FALL
639,30.37,16,FALL
640,8.24,8,FALL
641,12.32,10,FALL
642,85.57,35,FALL
643,3.67,6,FALL
644,6.52,8,FALL
645,20.40,12,FALL
646,15.33,11,FALL
647,8.69,9,FALL
648,35.00,17,FALL
649,16.02,11,FALL
650,2.90,6,FALL
651,38.43,17,FALL
652,7.90,8,FALL
653,1.19,6,FALL
654,3.95,7,FALL
655,3.06,6,FALL
656,1.66,6,FALL
657,34.67,17,FALL
658,29.05,16,FALL
659,2.23,6,FALL
660,-3.39,4,FALL
661,12.15,10,FALL
662,-1.99,4,FALL
663,3.44,7,FALL
664,7.82,8,FALL
665,0.42,5,FALL
666,10.96,9,FALL
667,45.25,21,FALL
668,54.32,24,FALL
669,0.40,5,FALL
670,22.06,13,FALL
671,9.77,9,FALL
672,60.58,25,FALL
673,3.79,6,FALL
674,0.12,5,FALL
675,6.68,7,FALL
676,22.14,13,FALL
677,18.24,10,FALL
678,13.95,10,FALL
679,5.40,7,FALL
680,10.03,8,FALL
681,4.21,6,FALL
682,35.51,17,FALL
683,10.89,9,FALL
684,31.64,16,FALL
685,-3.02,4,FALL
686,-0.00,6,FALL
687,14.84,11,FALL
688,21.40,13,FALL
689,20.04,14,FALL
690,18.93,12,FALL
691,11.73,10,FALL
692,45.48,21,FALL
693,-6.51,3,FALL
694,7.70,8,FALL
695,2.00,6,FALL
696,-2.40,5,FALL
697,17.16,11,FALL
698,16.28,11,FALL
699,6.11,7,FALL
700,12.26,10,FALL
701,4.16,7,FALL
702,-3.25,4,FALL
703,9.39,8,FALL
704,1.36,6,FALL
705,41.98,19,FALL
706,7.79,8,FALL
707,12.59,10,FALL
708,5.43,7,FALL
709,-3.02,4,FALL
710,22.06,13,FALL
711,3.57,7,FALL
712,14.80,11,FALL
713,30.31,16,FALL
714,2.15,6,FALL
715,4.55,7,FALL
716,2.19,6,FALL
717,3.67,6,FALL
718,9.64,9,FALL
719,32.06,16,FALL
720,6.00,8,FALL
721,2.01,6,FALL
722,7.32,7,FALL
723,19.29,11,FALL
724,1.96,6,FALL
725,6.24,8,FALL
726,-3.55,4,FALL
727,15.41,11,FALL
728,31.84,16,FALL
729,13.10,10,FALL
730,16.33,12,FALL
731,3.38,7,FALL
732,53.80,22,FALL
733,5.18,7,FALL
734,25.65,14,FALL
735,4.66,6,FALL
736,43.24,19,FALL
737,1.74,6,FALL
738,12.25,10,FALL
739,4.32,6,FALL
740,2.19,6,FALL
741,-0.47,5,FALL
742,4.31,7,FALL
743,1.95,6,FALL
744,2.73,6,FALL
745,20.44,13,FALL
746,-3.83,4,FALL
747,4.84,6,FALL
748,14.43,10,FALL
749,11.52,9,FALL
750,19.79,13,FALL
751,0.36,5,FALL
752,10.37,10,FALL
753,10.04,8,FALL
754,4.51,6,FALL
755,4.48,6,FALL
756,0.81,5,FALL
757,0.48,5,FALL
758,20.17,13,FALL
759,26.09,14,FALL
760,1.44,5,FALL
761,3.88,6,FALL
762,1.92,6,FALL
763,-3.06,4,FALL
764,86.28,35,FALL
765,14.75,11,FALL
766,13.12,10,FALL
767,11.99,9,FALL
768,16.91,12,FALL
769,-5.55,3,FALL
770,4.70,7,FALL
771,-4.26,4,FALL
772,10.98,9,FALL
773,21.62,13,FALL
774,13.78,11,FALL
775,31.80,16,FALL
776,2.86,7,FALL
777,-0.88,4,FALL
778,49.08,22,FALL
779,19.03,12,FALL
780,30.24,16,FALL
781,7.06,8,FALL
782,-6.20,3,FALL
783,15.61,13,FALL
784,74.97,27,FALL
785,3.12,6,FALL
786,45.78,20,FALL
787,8.07,8,FALL
788,4.11,7,FALL
789,10.28,9,FALL
790,0.20,5,FALL
791,26.57,15,FALL
792,16.64,12,FALL
793,11.12,9,FALL
794,6.79,8,FALL
795,7.09,8,FALL
796,9.31,8,FALL
797,16.89,11,FALL
798,21.67,13,FALL
799,4.33,8,FALL
800,7.42,8,FALL
801,4.93,7,FALL
802,5.41,7,FALL
803,6.93,7,FALL
804,23.22,15,FALL
805,26.73,14,FALL
806,8.41,8,FALL
807,-3.26,4,FALL
808,20.45,12,FALL
809,5.89,7,FALL
810,29.57,16,FALL
811,39.23,18,FALL
812,2.19,6,FALL
813,5.12,7,FALL
814,15.06,11,FALL
815,36.30,17,FALL
816,9.64,9,FALL
817,27.14,16,FALL
818,35.93,17,FALL
819,35.89,18,FALL
820,-4.20,4,FALL
821,30.58,16,FALL
822,0.42,5,FALL
823,11.04,9,FALL
824,1.28,6,FALL
825,10.08,9,FALL
826,6.46,7,FALL
827,4.40,7,FALL
828,22.40,14,FALL
829,9.15,9,FALL
830,7.24,8,FALL
831,2.20,6,FALL
832,-3.30,4,FALL
833,26.11,15,FALL
834,3.24,7,FALL
835,2.20,6,FALL
836,2.40,6,FALL
837,-2.73,4,FALL
838,5.27,7,FALL
839,11.22,10,FALL
840,30.72,16,FALL
841,2.86,6,FALL
842,0.65,5,FALL
843,45.73,20,FALL
844,12.71,10,FALL
845,76.78,30,FALL
846,12.98,10,FALL
847,-0.17,5,FALL
848,0.09,5,FALL
849,6.55,7,FALL
850,51.22,21,FALL
851,4.03,7,FALL
852,89.32,35,FALL
853,-1.20,5,FALL
854,2.10,6,FALL
855,17.02,9,FALL
856,21.63,12,FALL
857,5.94,7,FALL
858,-2.88,4,FALL
859,3.19,6,FALL
860,10.37,9,FALL
861,15.35,11,FALL
862,67.42,29,FALL
863,-3.02,4,FALL
864,10.18,9,FALL
865,7.91,8,FALL
866,15.46,10,FALL
867,3.77,7,FALL
868,27.19,15,FALL
869,0.00,6,FALL
870,9.29,8,FALL
871,5.94,7,FALL
872,1.87,6,FALL
873,13.76,10,FALL
874,35.44,18,FALL
875,-3.00,4,FALL
876,9.32,8,FALL
877,43.08,21,FALL
878,18.59,13,FALL
879,2.74,6,FALL
880,15.20,11,FALL
881,46.72,22,FALL
882,3.52,6,FALL
883,3.04,6,FALL
884,5.71,8,FALL
885,14.77,10,FALL
886,52.60,22,FALL
887,34.07,17,FALL
888,26.26,16,FALL
889,-1.40,5,FALL
890,10.52,9,FALL
891,20.56,12,FALL
892,24.61,13,FALL
893,2.34,6,FALL
894,4.01,7,FALL
895,15.43,11,FALL
896,24.01,14,FALL
897,7.86,9,FALL
898,27.70,15,FALL
899,12.09,9,FALL
900,33.82,17,FALL
901,2.47,6,FALL
902,4.61,7,FALL
903,31.85,17,FALL
904,6.14,8,FALL
905,3.20,6,FALL
906,12.56,10,FALL
907,5.86,7,FALL
908,36.62,18,FALL
909,17.06,12,FALL
910,31.97,16,FALL
911,4.05,7,FALL
912,29.40,16,FALL
913,5.76,8,FALL
914,5.23,7,FALL
915,5.38,7,FALL
916,82.77,33,FALL
917,36.99,17,FALL
918,-2.20,4,FALL
919,9.26,9,FALL
920,16.59,12,FALL
921,14.85,10,FALL
922,2.61,6,FALL
923,37.65,19,FALL
924,0.40,5,FALL
925,15.50,11,FALL
926,15.72,11,FALL
927,7.13,8,FALL
928,2.49,6,FALL
929,7.70,8,FALL
930,26.09,14,FALL
931,4.56,7,FALL
932,-0.86,5,FALL
933,28.63,16,FALL
934,24.90,15,FALL
935,4.80,7,FALL
936,86.71,34,FALL
937,23.98,14,FALL
938,-1.10,5,FALL
939,-6.22,3,FALL
940,1.74,5,FALL
941,-3.13,4,FALL
942,6.77,7,FALL
943,1.93,6,FALL
944,4.79,6,FALL
945,70.69,29,FALL
946,88.22,34,FALL
947,4.50,7,FALL
948,2.07,6,FALL
949,-0.17,5,FALL
950,1.95,6,FALL
951,-0.27,5,FALL
952,26.15,15,FALL
953,2.90,6,FALL
954,-0.27,5,FALL
955,0.57,5,FALL
956,54.36,25,FALL
957,0.60,6,FALL
958,2.22,6,FALL
959,30.87,16,FALL
960,9.70,8,FALL
961,-2.02,5,FALL
962,32.93,16,FALL
963,7.20,7,FALL
964,80.14,34,FALL
965,21.35,14,FALL
966,9.01,8,FALL
967,0.36,5,FALL
968,5.47,8,FALL
969,14.50,10,FALL
970,15.86,11,FALL
971,5.46,7,FALL
972,20.58,13,FALL
973,5.06,7,FALL
974,8.76,9,FALL
975,2.79,6,FALL
976,16.46,11,FALL
977,30.47,15,FALL
978,-1.11,5,FALL
979,-3.29,4,FALL
980,18.90,12,FALL
981,8.93,8,FALL
982,7.75,8,FALL
983,1.10,5,FALL
984,4.70,7,FALL
985,-2.87,4,FALL
986,1.71,6,FALL
987,41.04,18,FALL
988,-2.53,4,FALL
989,17.73,12,FALL
990,28.25,15,FALL
991,48.18,21,FALL
992,114.07,41,FALL
993,24.87,13,FALL
994,35.53,17,FALL
995,6.88,8,FALL
996,5.15,7,FALL
997,4.60,7,FALL
998,27.56,15,FALL
999,13.70,10,FALL
1000,3.65,7,FALL
1001,26.42,15,FALL
1002,3.53,6,FALL
1003,10.95,9,FALL
1004,-1.11,5,FALL
1005,14.40,11,FALL
1006,22.49,15,FALL
1007,1.06,5,FALL
1008,-0.42,5,FALL
1009,22.13,13,FALL
1010,-3.55,4,FALL
1011,9.23,8,FALL
1012,8.80,9,FALL
1013,2.38,6,FALL
1014,62.63,27,FALL
1015,3.58,7,FALL
1016,35.30,17,FALL
1017,15.36,11,FALL
1018,1.67,6,FALL
1019,17.81,11,FALL
1020,6.89,8,FALL
1021,6.16,7,FALL
1022,5.33,7,FALL
1023,5.14,7,FALL
1024,17.40,12,FALL
1025,8.15,8,FALL
1026,15.18,11,FALL
1027,11.11,9,FALL
1028,23.96,14,FALL
1029,-0.88,5,FALL
1030,21.43,13,FALL
1031,98.69,38,FALL
1032,15.22,11,FALL
1033,35.76,17,FALL
1034,9.46,8,FALL
1035,14.21,10,FALL
1036,16.63,11,FALL
1037,112.48,43,FALL
1038,21.50,13,FALL
1039,8.88,8,FALL
1040,4.56,7,FALL
1041,22.44,13,FALL
1042,20.24,13,FALL
1043,2.42,6,FALL
1044,2.63,6,FALL
1045,29.96,16,FALL
1046,9.14,8,FALL
1047,2.16,6,FALL
1048,15.46,11,FALL
1049,28.29,15,FALL
1050,28.42,15,FALL
1051,-2.20,4,FALL
1052,10.09,9,FALL
1053,27.23,15,FALL
1054,2.06,6,FALL
1055,8.96,8,FALL
1056,-0.57,5,FALL
1057,9.61,10,FALL
1058,45.67,21,FALL
1059,21.14,13,FALL
1060,-2.92,4,FALL
1061,8.36,8,FALL
1062,69.01,28,FALL
1063,26.88,15,FALL
1064,11.09,9,FALL
1065,9.30,9,FALL
1066,25.35,15,FALL
1067,10.28,9,FALL
1068,14.60,11,FALL
1069,5.16,7,FALL
1070,8.27,8,FALL
1071,18.39,12,FALL
1072,18.92,13,FALL
1073,14.65,10,FALL
1074,48.36,21,FALL
1075,2.91,6,FALL
1076,21.61,14,FALL
1077,-0.56,4,FALL
1078,-5.64,3,FALL
1079,22.21,13,FALL
1080,10.92,9,FALL
1081,-2.07,4,FALL
1082,4.10,7,FALL
1083,27.98,15,FALL
1084,9.70,9,FALL
1085,2.36,6,FALL
1086,7.20,8,FALL
1087,25.33,14,FALL
1088,-2.92,5,FALL
1089,56.33,25,FALL
1090,12.28,9,FALL
1091,32.75,16,FALL
1092,28.86,15,FALL
1093,52.81,22,FALL
1094,3.36,7,FALL
1095,5.16,7,FALL
1096,9.62,9,FALL
1097,13.59,10,FALL
1098,17.35,12,FALL
1099,2.58,6,FALL
1100,24.35,15,FALL
1101,18.21,12,FALL
1102,41.15,20,FALL
1103,8.52,8,FALL
1104,17.33,11,FALL
1105,21.51,12,FALL
1106,0.92,5,FALL
1107,7.63,8,FALL
1108,16.21,11,FALL
1109,41.32,19,FALL
1110,4.01,6,FALL
1111,2.60,7,FALL
1112,-3.22,4,FALL
1113,6.78,7,FALL
1114,19.69,14,FALL
1115,16.15,11,FALL
1116,12.65,9,FALL
1117,14.31,10,FALL
1118,4.48,6,FALL
1119,-0.75,4,FALL
1120,16.87,12,FALL
1121,10.80,10,FALL
1122,19.89,13,FALL
1123,9.73,9,FALL
1124,14.20,10,FALL
1125,-3.13,4,FALL
1126,5.06,7,FALL
1127,15.07,11,FALL
1128,19.68,12,FALL
1129,26.77,15,FALL
1130,6.04,8,FALL
1131,35.09,17,FALL
1132,22.01,14,FALL
1133,70.05,28,FALL
1134,10.08,10,FALL
1135,-4.04,4,FALL
1136,27.22,14,FALL
1137,27.69,15,FALL
1138,18.05,12,FALL
1139,3.86,7,FALL
1140,0.40,5,FALL
1141,12.15,9,FALL
1142,14.82,11,FALL
1143,19.26,13,FALL
1144,-2.35,4,FALL
1145,21.14,12,FALL
1146,20.20,14,FALL
1147,30.21,16,FALL
1148,-3.83,4,FALL
1149,20.26,11,FALL
1150,30.70,15,FALL
1151,2.01,6,FALL
1152,24.05,13,FALL
1153,3.94,7,FALL
1154,-3.87,4,FALL
1155,7.94,8,FALL
1156,2.80,6,FALL
1157,34.46,17,FALL
1158,24.95,15,FALL
1159,1.19,6,FALL
1160,14.24,10,FALL
1161,24.41,15,FALL
1162,10.51,9,FALL
1163,17.43,12,FALL
1164,27.80,15,FALL
1165,4.21,8,FALL
1166,25.35,15,FALL
1167,2.62,6,FALL
1168,7.33,8,FALL
1169,41.88,20,FALL
1170,15.89,11,FALL
1171,28.87,16,FALL
1172,0.05,5,FALL
1173,15.48,10,FALL
1174,31.32,16,FALL
1175,10.98,9,FALL
1176,14.71,10,FALL
1177,17.98,11,FALL
1178,3.65,7,FALL
1179,23.25,14,FALL
1180,26.83,15,FALL
1181,18.02,11,FALL
1182,0.08,5,FALL
1183,21.39,13,FALL
1184,11.91,9,FALL
1185,4.18,6,FALL
1186,26.03,15,FALL
1187,29.89,14,FALL
1188,35.14,17,FALL
1189,2.14,6,FALL
1190,19.21,12,FALL
1191,17.11,11,FALL
1192,8.32,8,FALL
1193,55.97,25,FALL
1194,0.44,5,FALL
1195,20.50,11,FALL
1196,1.34,6,FALL
1197,4.20,7,FALL
1198,-1.07,5,FALL
1199,33.42,16,FALL
1200,63.94,27,FALL
1201,19.36,12,FALL
1202,28.07,15,FALL
1203,-5.07,3,FALL
1204,31.72,16,FALL
1205,1.39,6,FALL
1206,11.85,9,FALL
1207,23.94,14,FALL
1208,-0.01,5,FALL
1209,2.94,6,FALL
1210,31.30,16,FALL
1211,26.03,15,FALL
1212,23.42,14,FALL
1213,16.09,11,FALL
1214,28.55,15,FALL
1215,41.17,19,FALL
1216,0.89,5,FALL
1217,0.31,5,FALL
1218,44.69,20,FALL
1219,141.82,50,FALL
1220,-0.24,5,FALL
1221,21.46,14,FALL
1222,23.09,15,FALL
1223,20.18,13,FALL
1224,0.49,5,FALL
1225,42.01,20,FALL
1226,32.37,16,FALL
1227,12.25,10,FALL
1228,15.85,11,FALL
1229,25.42,14,FALL
1230,31.77,16,FALL
1231,38.21,19,FALL
1232,-0.54,5,FALL
1233,9.23,9,FALL
1234,0.61,6,FALL
1235,19.50,13,FALL
1236,33.07,16,FALL
1237,14.46,11,FALL
1238,-2.92,4,FALL
1239,17.46,12,FALL
1240,4.94,6,FALL
1241,20.23,13,FALL
1242,31.40,17,FALL
1243,20.45,13,FALL
1244,29.33,17,FALL
1245,8.54,9,FALL
1246,1.79,6,FALL
1247,38.32,18,FALL
1248,-0.87,5,FALL
1249,13.94,10,FALL
1250,16.42,12,FALL
1251,0.10,5,FALL
1252,2.14,6,FALL
1253,2.59,6,FALL
1254,42.68,20,FALL
1255,28.38,16,FALL
1256,10.11,9,FALL
1257,30.15,16,FALL
1258,16.30,11,FALL
1259,11.06,9,FALL
1260,-0.25,5,FALL
1261,-1.16,5,FALL
1262,-1.87,4,FALL
1263,-3.32,4,FALL
1264,27.94,15,FALL
1265,29.81,17,FALL
1266,37.60,17,FALL
1267,4.36,7,FALL
1268,-1.57,5,FALL
1269,-0.98,5,FALL
1270,6.99,8,FALL
1271,42.18,20,FALL
1272,-0.29,5,FALL
1273,13.70,10,FALL
1274,27.65,15,FALL
1275,36.51,18,FALL
1276,12.93,10,FALL
1277,-3.00,4,FALL
1278,40.01,18,FALL
1279,26.01,15,FALL
1280,12.47,9,FALL
1281,11.37,10,FALL
1282,26.45,15,FALL
1283,20.41,13,FALL
1284,3.84,6,FALL
1285,8.60,8,FALL
1286,9.11,9,FALL
1287,17.38,11,FALL
1288,4.17,6,FALL
1289,-3.08,4,FALL
1290,12.24,9,FALL
1291,12.97,10,FALL
1292,14.20,10,FALL
1293,-1.16,5,FALL
1294,-3.66,4,FALL
1295,27.84,16,FALL
1296,0.35,5,FALL
1297,4.68,7,FALL
1298,24.87,14,FALL
1299,2.01,6,FALL
1300,0.91,6,FALL
1301,-3.55,4,FALL
1302,3.41,6,FALL
1303,8.27,9,FALL
1304,3.22,6,FALL
1305,-3.45,4,FALL
1306,-0.47,5,FALL
1307,7.69,8,FALL
1308,18.63,12,FALL
1309,2.34,6,FALL
1310,3.29,6,FALL
1311,14.86,11,FALL
1312,1.88,6,FALL
1313,34.28,16,FALL
1314,22.33,13,FALL
1315,3.06,6,FALL
1316,1.12,5,FALL
1317,4.69,7,FALL
1318,-2.36,4,FALL
1319,5.98,7,FALL
1320,29.64,16,FALL
1321,12.68,10,FALL
1322,1.46,6,FALL
1323,60.08,27,FALL
1324,15.76,11,FALL
1325,-5.17,3,FALL
1326,-0.40,5,FALL
1327,117.36,45,FALL
1328,0.34,6,FALL
1329,2.37,6,FALL
1330,32.95,16,FALL
1331,36.34,18,FALL
1332,0.34,5,FALL
1333,-2.63,4,FALL
1334,13.17,11,FALL
1335,8.41,8,FALL
1336,3.73,7,FALL
1337,4.30,7,FALL
1338,8.58,8,FALL
1339,10.17,8,FALL
1340,15.21,11,FALL
1341,11.36,9,FALL
1342,-0.33,5,FALL
1343,5.17,7,FALL
1344,24.29,13,FALL
1345,4.95,7,FALL
1346,25.34,14,FALL
1347,11.52,9,FALL
1348,1.88,5,FALL
1349,7.93,8,FALL
1350,32.66,18,FALL
1351,1.92,6,FALL
1352,10.23,9,FALL
1353,-4.13,4,FALL
1354,10.46,9,FALL
1355,38.52,20,FALL
1356,6.14,8,FALL
1357,12.01,10,FALL
1358,27.86,16,FALL
1359,2.63,6,FALL
1360,10.17,9,FALL
1361,30.35,16,FALL
1362,1.92,6,FALL
1363,4.28,8,FALL
1364,1.11,6,FALL
1365,1.16,6,FALL
1366,14.04,11,FALL
1367,-5.85,3,FALL
1368,6.48,8,FALL
1369,8.02,8,FALL
1370,3.72,7,FALL
1371,-2.99,4,FALL
1372,30.50,16,FALL
1373,13.27,10,FALL
1374,3.45,6,FALL
1375,-2.63,4,FALL
1376,9.66,9,FALL
1377,28.19,15,FALL
1378,16.62,11,FALL
1379,5.22,7,FALL
1380,-0.63,5,FALL
1381,1.17,6,FALL
1382,132.47,50,FALL
1383,8.36,8,FALL
1384,2.21,6,FALL
1385,43.16,20,FALL
1386,-1.21,5,FALL
1387,4.77,8,FALL
1388,23.48,14,FALL
1389,17.15,11,FALL
1390,0.11,5,FALL
1391,-1.00,5,FALL
1392,-2.54,4,FALL
1393,1.50,6,FALL
1394,17.17,11,FALL
1395,5.63,7,FALL
1396,0.64,6,FALL
1397,15.08,12,FALL
1398,29.54,16,FALL
1399,53.86,23,FALL
1400,11.95,10,FALL
1401,32.85,16,FALL
1402,-5.39,3,FALL
1403,10.28,9,FALL
1404,27.24,15,FALL
1405,12.48,10,FALL
1406,1.41,6,FALL
1407,24.07,14,FALL
1408,2.73,6,FALL
1409,8.19,8,FALL
1410,16.45,11,FALL
1411,79.20,33,FALL
1412,10.88,9,FALL
1413,40.72,20,FALL
1414,29.58,16,FALL
1415,17.90,12,FALL
1416,4.10,6,FALL
1417,40.39,19,FALL
1418,2.28,6,FALL
1419,115.97,43,FALL
1420,8.75,8,FALL
1421,32.73,17,FALL
1422,27.72,15,FALL
1423,59.57,25,FALL
1424,5.62,7,FALL
1425,37.71,18,FALL
1426,9.92,9,FALL
1427,1.51,6,FALL
1428,31.45,16,FALL
1429,36.64,18,FALL
1430,2.34,6,FALL
1431,7.42,8,FALL
1432,43.99,20,FALL
1433,-0.59,5,FALL
1434,-1.60,5,FALL
1435,35.44,17,FALL
1436,10.26,10,FALL
1437,18.28,12,FALL
1438,54.68,24,FALL
1439,32.28,17,FALL
1440,12.73,9,FALL
1441,4.85,7,FALL
1442,54.98,25,FALL
1443,2.04,6,FALL
1444,27.40,15,FALL
1445,20.01,12,FALL
1446,61.76,26,FALL
1447,0.56,5,FALL
1448,11.83,11,FALL
1449,-3.40,4,FALL
1450,51.41,22,FALL
1451,32.56,16,FALL
1452,11.38,10,FALL
1453,10.44,9,FALL
1454,-2.19,4,FALL
1455,40.34,19,FALL
1456,23.25,14,FALL
1457,3.79,6,FALL
1458,21.24,12,FALL
1459,20.94,13,FALL
1460,22.55,14,FALL
1461,26.29,14,FALL
1462,21.67,12,FALL
1463,17.02,12,FALL
1464,30.01,16,FALL
1465,48.46,21,FALL
1466,93.66,36,FALL
1467,5.48,7,FALL
1468,32.06,16,FALL
1469,17.75,12,FALL
1470,4.44,7,FALL
1471,4.43,7,FALL
1472,30.91,16,FALL
1473,23.70,14,FALL
1474,0.96,5,FALL
1475,5.87,8,FALL
1476,9.62,8,FALL
1477,4.33,7,FALL
1478,90.05,36,FALL
1479,10.51,10,FALL
1480,-1.53,5,FALL
1481,37.27,17,FALL
1482,-3.91,4,FALL
1483,94.72,35,FALL
1484,-5.45,3,FALL
1485,16.60,11,FALL
1486,-1.09,5,FALL
1487,5.68,7,FALL
1488,2.45,6,FALL
1489,34.78,17,FALL
1490,28.82,16,FALL
1491,23.21,15,FALL
1492,29.89,16,FALL
1493,15.16,10,FALL
1494,108.77,42,FALL
1495,-3.17,4,FALL
1496,25.88,16,FALL
1497,106.11,43,FALL
1498,3.80,7,FALL
1499,5.57,7,FALL
1500,5.32,8,FALL
1501,0.70,6,FALL
1502,7.65,9,FALL
1503,-2.66,4,FALL
1504,22.73,14,FALL
1505,24.07,14,FALL
1506,28.37,16,FALL
1507,0.23,5,FALL
1508,-3.04,4,FALL
1509,2.82,6,FALL
1510,-0.59,5,FALL
1511,31.24,16,FALL
1512,27.65,15,FALL
1513,2.33,6,FALL
1514,1.07,5,FALL
1515,27.81,16,FALL
1516,27.23,15,FALL
1517,4.76,7,FALL
1518,29.19,17,FALL
1519,5.39,8,FALL
1520,100.25,38,FALL
1521,13.22,9,FALL
1522,12.24,10,FALL
1523,8.14,8,FALL
1524,8.68,8,FALL
1525,16.22,11,FALL
1526,46.93,21,FALL
1527,14.53,11,FALL
1528,2.93,6,FALL
1529,8.86,8,FALL
1530,-1.17,5,FALL
1531,27.51,15,FALL
1532,14.61,10,FALL
1533,23.42,14,FALL
1534,12.37,9,FALL
1535,26.93,15,FALL
1536,29.13,16,FALL
1537,-1.21,4,FALL
1538,16.14,12,FALL
1539,0.33,6,FALL
1540,5.62,8,FALL
1541,24.68,14,FALL
1542,22.47,14,FALL
1543,5.97,8,FALL
1544,32.42,17,FALL
1545,88.11,34,FALL
1546,29.33,15,FALL
1547,12.73,10,FALL
1548,-1.35,5,FALL
1549,30.70,16,FALL
1550,5.31,7,FALL
1551,1.89,6,FALL
1552,14.38,9,FALL
1553,1.11,5,FALL
1554,7.79,8,FALL
1555,4.03,6,FALL
1556,5.53,7,FALL
1557,14.89,10,FALL
1558,114.08,42,FALL
1559,31.18,16,FALL
1560,11.59,9,FALL
1561,27.98,16,FALL
1562,6.35,8,FALL
1563,12.84,10,FALL
1564,-0.38,5,FALL
1565,27.88,16,FALL
1566,28.30,16,FALL
1567,18.52,12,FALL
1568,15.63,11,FALL
1569,92.51,38,FALL
1570,29.99,16,FALL
1571,26.70,15,FALL
1572,-1.85,5,FALL
1573,27.94,15,FALL
1574,13.14,11,FALL
1575,8.02,8,FALL
1576,5.79,7,FALL
1577,21.82,13,FALL
1578,13.69,10,FALL
1579,-1.56,5,FALL
1580,39.96,19,FALL
1581,-2.59,4,FALL
1582,32.53,16,FALL
1583,30.42,16,FALL
1584,11.60,9,FALL
1585,18.93,13,FALL
1586,11.75,9,FALL
1587,-0.24,5,FALL
1588,30.67,16,FALL
1589,3.58,7,FALL
1590,28.24,16,FALL
1591,20.12,13,FALL
1592,29.80,16,FALL
1593,17.42,11,FALL
1594,-3.56,4,FALL
1595,28.67,15,FALL
1596,51.21,22,FALL
1597,27.76,15,FALL
1598,3.34,6,FALL
1599,6.79,8,FALL
1600,-0.09,6,FALL
1601,13.09,10,FALL
1602,5.21,7,FALL
1603,35.94,17,FALL
1604,9.66,9,FALL
1605,6.11,7,FALL
1606,30.47,16,FALL
1607,1.32,6,FALL
1608,59.33,25,FALL
1609,0.39,6,FALL
1610,10.20,8,FALL
1611,10.98,9,FALL
1612,2.41,6,FALL
1613,20.33,12,FALL
1614,-1.09,4,FALL
1615,11.22,9,FALL
1616,7.29,8,FALL
1617,6.43,8,FALL
1618,6.48,7,FALL
1619,-1.58,5,FALL
1620,-0.20,5,FALL
1621,30.50,16,FALL
1622,33.36,17,FALL
1623,28.60,15,FALL
1624,-6.09,3,FALL
1625,34.42,18,FALL
1626,7.32,8,FALL
1627,51.13,21,FALL
1628,30.56,16,FALL
1629,2.87,6,FALL
1630,21.50,14,FALL
1631,32.48,17,FALL
1632,-3.98,4,FALL
1633,18.01,12,FALL
1634,39.99,20,FALL
1635,5.29,7,FALL
1636,28.40,15,FALL
1637,17.34,11,FALL
1638,11.57,10,FALL
1639,26.08,14,FALL
1640,31.07,16,FALL
1641,1.70,6,FALL
1642,29.51,16,FALL
1643,5.06,7,FALL
1644,0.60,6,FALL
1645,31.17,16,FALL
1646,12.16,9,FALL
1647,25.42,15,FALL
1648,32.99,17,FALL
1649,36.31,18,FALL
1650,11.55,8,FALL
1651,10.98,9,FALL
1652,15.43,12,FALL
1653,6.42,8,FALL
1654,19.29,12,FALL
1655,-1.94,4,FALL
1656,6.10,8,FALL
1657,21.94,13,FALL
1658,33.80,16,FALL
1659,26.15,15,FALL
1660,0.93,5,FALL
1661,25.80,14,FALL
1662,18.83,12,FALL
1663,7.29,8,FALL
1664,36.05,18,FALL
1665,19.37,13,FALL
1666,26.95,15,FALL
1667,4.04,7,FALL
1668,2.87,6,FALL
1669,11.99,10,FALL
1670,80.60,33,FALL
1671,13.42,10,FALL
1672,15.09,11,FALL
1673,10.57,9,FALL
1674,24.58,15,FALL
