Episode,Reward,Steps,Reason,Time
744,534.74,231,FALL,22:34:04
745,238.13,124,FALL,22:34:13
746,186.40,103,FALL,22:34:20
747,130.98,85,FALL,22:34:27
748,-15.79,31,FALL,22:34:33
749,70.37,63,FALL,22:34:38
750,81.41,68,FALL,22:34:45
751,162.32,99,FALL,22:34:54
752,-21.01,30,FALL,22:34:59
753,585.37,250,FALL,22:35:12
754,398.22,182,FALL,22:35:23
755,672.59,270,FALL,22:35:38
756,-9.82,34,FALL,22:35:44
757,26.72,51,FALL,22:35:50
758,216.10,119,FALL,22:36:00
759,166.14,100,FALL,22:36:07
760,310.88,153,FALL,22:36:17
761,485.06,211,FALL,22:36:30
762,796.91,325,FALL,22:36:46
763,51.35,54,FALL,22:36:52
764,557.83,250,FALL,22:37:06
765,302.32,144,FALL,22:37:15
766,4.49,41,FALL,22:37:21
767,348.26,157,FALL,22:37:30
768,389.70,177,FALL,22:37:41
769,302.81,143,FALL,22:37:51
770,143.48,92,FALL,22:37:59
771,-5.00,37,FALL,22:38:05
772,-79.69,10,FALL,22:38:09
773,285.59,137,FALL,22:38:19
774,24.90,48,FALL,22:38:25
775,167.72,97,FALL,22:38:32
776,-8.96,35,FALL,22:38:37
777,101.05,75,FALL,22:38:44
778,123.00,84,FALL,22:38:51
779,108.81,78,FALL,22:38:58
780,620.43,255,FALL,22:39:13
781,106.08,77,FALL,22:39:20
782,523.50,228,FALL,22:39:33
783,427.48,189,FALL,22:39:45
784,552.85,231,FALL,22:39:58
785,-57.33,21,FALL,22:40:03
786,34.30,51,FALL,22:40:09
787,430.09,192,FALL,22:40:20
788,87.94,72,FALL,22:40:27
789,118.62,81,FALL,22:40:34
790,297.29,145,FALL,22:40:43
791,6.40,41,FALL,22:40:48
792,467.82,205,FALL,22:41:01
793,-32.54,27,FALL,22:41:06
794,522.38,228,FALL,22:41:20
795,301.06,143,FALL,22:41:30
796,175.72,103,FALL,22:41:38
797,137.07,86,FALL,22:41:46
798,47.29,54,FALL,22:41:51
799,469.60,203,FALL,22:42:03
800,77.93,64,FALL,22:42:09
801,581.08,246,FALL,22:42:23
802,460.17,200,FALL,22:42:35
803,147.20,90,FALL,22:42:43
804,514.02,217,FALL,22:42:55
805,155.81,92,FALL,22:43:02
806,571.01,236,FALL,22:43:16
807,87.67,67,FALL,22:43:22
808,598.54,245,FALL,22:43:36
809,1039.89,408,FALL,22:43:56
810,791.07,310,FALL,22:44:12
811,558.45,229,FALL,22:44:25
812,547.33,229,FALL,22:44:38
813,464.25,200,FALL,22:44:49
814,203.09,110,FALL,22:44:58
815,628.40,258,FALL,22:45:12
816,551.96,228,FALL,22:45:25
817,616.93,246,FALL,22:45:39
818,112.67,76,FALL,22:45:46
819,661.98,259,FALL,22:46:01
820,395.80,182,FALL,22:46:12
821,325.89,150,FALL,22:46:22
822,24.34,46,FALL,22:46:28
823,403.17,181,FALL,22:46:39
824,432.43,188,FALL,22:46:50
825,-23.97,28,FALL,22:46:55
826,279.45,135,FALL,22:47:04
827,-30.83,25,FALL,22:47:10
828,561.72,233,FALL,22:47:23
829,517.22,224,FALL,22:47:36
830,614.46,245,FALL,22:47:50
831,238.61,121,FALL,22:47:59
832,-10.64,32,FALL,22:48:05
833,591.16,239,FALL,22:48:18
834,630.94,253,FALL,22:48:31
835,119.23,81,FALL,22:48:38
836,607.42,246,FALL,22:48:53
837,250.61,126,FALL,22:49:01
838,28.94,48,FALL,22:49:07
839,642.19,257,FALL,22:49:22
840,318.67,149,FALL,22:49:32
841,632.42,255,FALL,22:49:47
842,167.02,96,FALL,22:49:55
843,929.95,382,FALL,22:50:13
844,616.70,248,FALL,22:50:27
845,121.92,78,FALL,22:50:35
846,168.82,102,FALL,22:50:43
847,139.14,85,FALL,22:50:51
848,289.29,140,FALL,22:51:00
849,398.90,176,FALL,22:51:11
850,516.04,217,FALL,22:51:24
851,143.78,88,FALL,22:51:31
852,107.49,75,FALL,22:51:39
853,662.11,263,FALL,22:51:53
854,559.75,231,FALL,22:52:06
855,619.71,247,FALL,22:52:20
856,622.37,253,FALL,22:52:34
857,570.31,231,FALL,22:52:48
858,-37.19,23,FALL,22:52:54
859,619.46,247,FALL,22:53:07
860,475.77,203,FALL,22:53:20
861,692.84,274,FALL,22:53:36
862,556.95,228,FALL,22:53:49
863,365.05,160,FALL,22:53:59
864,-11.02,32,FALL,22:54:04
865,666.83,268,FALL,22:54:18
866,658.99,259,FALL,22:54:33
867,289.84,136,FALL,22:54:42
868,668.92,265,FALL,22:54:57
869,686.21,271,FALL,22:55:12
870,556.45,225,FALL,22:55:26
871,691.11,272,FALL,22:55:40
872,512.09,210,FALL,22:55:52
873,1270.77,471,FALL,22:56:15
874,558.16,229,FALL,22:56:28
875,594.10,242,FALL,22:56:42
876,418.95,181,FALL,22:56:53
877,617.25,248,FALL,22:57:07
878,543.95,219,FALL,22:57:20
879,546.46,223,FALL,22:57:33
880,1225.61,457,FALL,22:57:56
881,512.54,213,FALL,22:58:08
882,88.97,66,FALL,22:58:14
883,518.27,218,FALL,22:58:27
884,635.29,255,FALL,22:58:41
885,701.78,277,FALL,22:58:56
886,544.52,222,FALL,22:59:09
887,484.58,201,FALL,22:59:21
888,60.27,57,FALL,22:59:27
889,-24.47,27,FALL,22:59:32
890,494.50,208,FALL,22:59:45
891,453.22,191,FALL,22:59:56
892,250.88,121,FALL,23:00:05
893,514.35,212,FALL,23:00:18
894,185.65,99,FALL,23:00:26
895,540.58,222,FALL,23:00:38
896,630.45,249,FALL,23:00:53
897,691.08,271,FALL,23:01:08
898,677.22,269,FALL,23:01:23
899,491.67,204,FALL,23:01:35
900,534.65,216,FALL,23:01:47
901,498.61,203,FALL,23:01:58
902,356.65,157,FALL,23:02:09
903,615.18,244,FALL,23:02:23
904,189.53,103,FALL,23:02:32
905,478.60,197,FALL,23:02:45
906,459.48,191,FALL,23:02:57
907,640.62,254,FALL,23:03:11
908,619.31,247,FALL,23:03:25
909,515.36,209,FALL,23:03:37
910,1105.18,411,FALL,23:03:57
911,649.79,258,FALL,23:04:12
912,709.84,276,FALL,23:04:27
913,555.70,224,FALL,23:04:40
914,1087.52,403,FALL,23:05:01
915,518.89,209,FALL,23:05:13
916,690.79,268,FALL,23:05:28
917,682.99,267,FALL,23:05:43
918,610.18,244,FALL,23:05:57
919,1264.45,462,FALL,23:06:20
920,621.19,249,FALL,23:06:33
921,1175.49,433,FALL,23:06:55
922,580.21,233,FALL,23:07:08
923,658.00,259,FALL,23:07:23
924,83.30,64,FALL,23:07:29
925,583.92,233,FALL,23:07:42
926,633.32,249,FALL,23:07:56
927,-23.13,29,FALL,23:08:02
928,288.68,134,FALL,23:08:11
929,674.93,262,FALL,23:08:26
930,635.97,254,FALL,23:08:40
931,1240.27,456,FALL,23:09:02
932,633.26,250,FALL,23:09:16
933,668.26,262,FALL,23:09:30
934,1029.54,383,FALL,23:09:50
935,684.32,269,FALL,23:10:04
936,589.20,235,FALL,23:10:17
937,1110.32,409,FALL,23:10:38
938,172.57,95,FALL,23:10:46
939,514.13,209,FALL,23:10:58
940,616.13,243,FALL,23:11:12
941,558.30,225,FALL,23:11:25
942,700.07,272,FALL,23:11:40
943,1396.47,506,FALL,23:12:04
944,595.42,238,FALL,23:12:18
945,619.10,246,FALL,23:12:31
946,574.12,229,FALL,23:12:45
947,624.76,248,FALL,23:12:59
948,2349.84,827,FALL,23:13:36
949,98.48,69,FALL,23:13:42
950,1764.93,630,FALL,23:14:12
951,560.94,226,FALL,23:14:25
952,264.82,126,FALL,23:14:34
953,146.18,87,FALL,23:14:42
954,508.12,207,FALL,23:14:54
955,1167.40,428,FALL,23:15:16
956,373.34,162,FALL,23:15:27
957,324.84,145,FALL,23:15:37
958,594.02,236,FALL,23:15:51
959,657.84,257,FALL,23:16:05
960,621.89,247,FALL,23:16:19
961,1013.68,381,FALL,23:16:38
962,-22.22,28,FALL,23:16:43
963,539.83,218,FALL,23:16:56
964,651.52,256,FALL,23:17:11
965,1115.45,412,FALL,23:17:31
966,632.25,247,FALL,23:17:45
967,466.78,195,FALL,23:17:57
968,530.04,215,FALL,23:18:10
969,1142.05,424,FALL,23:18:30
970,531.72,214,FALL,23:18:43
971,676.07,264,FALL,23:18:58
972,1685.07,607,FALL,23:19:27
973,537.70,218,FALL,23:19:40
974,1235.40,453,FALL,23:20:03
975,1101.43,411,FALL,23:20:23
976,965.80,362,FALL,23:20:42
977,593.02,237,FALL,23:20:56
978,338.40,150,FALL,23:21:06
979,358.70,157,FALL,23:21:16
980,1230.19,451,FALL,23:21:39
981,2063.97,730,FALL,23:22:12
982,537.92,217,FALL,23:22:25
983,560.68,224,FALL,23:22:38
984,1173.32,432,FALL,23:22:59
985,549.30,220,FALL,23:23:12
986,728.39,283,FALL,23:23:27
987,1741.45,627,FALL,23:23:57
988,579.35,230,FALL,23:24:10
989,679.26,266,FALL,23:24:24
990,649.80,255,FALL,23:24:39
991,1174.78,434,FALL,23:25:00
992,1239.81,452,FALL,23:25:22
993,724.08,281,FALL,23:25:38
994,585.68,233,FALL,23:25:51
995,526.96,213,FALL,23:26:03
996,150.38,87,FALL,23:26:11
997,963.06,361,FALL,23:26:29
998,1127.08,418,FALL,23:26:50
999,1247.83,459,FALL,23:27:12
1000,1027.42,386,FALL,23:27:32
1001,1084.66,405,FALL,23:27:52
1002,583.21,234,FALL,23:28:05
1003,710.34,279,FALL,23:28:20
1004,1125.22,418,FALL,23:28:41
1005,589.62,237,FALL,23:28:54
1006,850.45,327,FALL,23:29:11
1007,88.19,67,FALL,23:29:18
1008,995.99,375,FALL,23:29:36
1009,766.49,297,FALL,23:29:52
1010,515.48,213,FALL,23:30:05
1011,671.30,262,FALL,23:30:20
1012,213.47,109,FALL,23:30:28
1013,1907.93,683,FALL,23:30:59
1014,1026.28,387,FALL,23:31:18
1015,689.18,269,FALL,23:31:33
1016,2077.05,756,FALL,23:32:07
1017,558.73,226,FALL,23:32:20
1018,1087.81,408,FALL,23:32:40
1019,1189.25,439,FALL,23:33:02
1020,2370.06,846,FALL,23:33:39
1021,2029.45,731,FALL,23:34:13
1022,450.23,188,FALL,23:34:25
1023,1324.23,482,FALL,23:34:49
1024,2292.33,813,FALL,23:35:25
1025,1227.83,450,FALL,23:35:48
1026,748.88,289,FALL,23:36:04
1027,4847.10,1668,FALL,23:37:15
1028,1219.57,449,FALL,23:37:37
1029,1734.01,621,FALL,23:38:07
1030,679.39,264,FALL,23:38:22
1031,1229.49,452,FALL,23:38:43
1032,628.78,249,FALL,23:38:57
1033,511.89,210,FALL,23:39:10
1034,1807.08,646,FALL,23:39:41
1035,651.24,257,FALL,23:39:55
1036,667.03,261,FALL,23:40:10
1037,1137.20,422,FALL,23:40:30
1038,540.34,220,FALL,23:40:43
1039,3898.63,1370,FALL,23:41:43
1040,682.26,269,FALL,23:41:57
1041,608.64,245,FALL,23:42:11
1042,1029.87,385,FALL,23:42:30
1043,495.11,206,FALL,23:42:42
1044,494.94,204,FALL,23:42:54
1045,701.37,275,FALL,23:43:10
1046,1807.50,645,FALL,23:43:41
1047,1093.14,405,FALL,23:44:01
1048,2240.35,791,FALL,23:44:38
1049,3263.22,1144,FALL,23:45:28
1050,859.99,325,FALL,23:45:45
1051,1200.76,440,FALL,23:46:07
1052,1075.79,397,FALL,23:46:27
1053,3993.97,1380,FALL,23:47:26
1054,476.03,195,FALL,23:47:38
1055,1659.67,594,FALL,23:48:06
1056,459.97,190,FALL,23:48:18
1057,-68.88,12,FALL,23:48:22
1058,1080.69,399,FALL,23:48:43
1059,1502.63,541,FALL,23:49:09
1060,1864.07,664,FALL,23:49:41
1061,4691.72,1617,FALL,23:50:51
1062,3339.32,1160,FALL,23:51:42
1063,1814.98,649,FALL,23:52:13
1064,2508.23,881,FALL,23:52:53
1065,507.43,207,FALL,23:53:06
1066,3121.17,1084,FALL,23:53:53
1067,1490.15,540,FALL,23:54:20
1068,1692.68,607,FALL,23:54:48
1069,522.52,211,FALL,23:55:00
1070,566.77,226,FALL,23:55:14
1071,2737.89,964,FALL,23:55:56
1072,865.31,326,FALL,23:56:13
1073,1087.53,399,FALL,23:56:33
1074,7610.51,2587,FALL,23:58:23
1075,2067.39,736,FALL,23:58:57
1076,3437.04,1190,FALL,23:59:50
1077,2841.94,987,FALL,00:00:34
1078,715.08,275,FALL,00:00:49
1079,2002.98,711,FALL,00:01:22
1080,3234.56,1124,FALL,00:02:12
1081,4905.99,1682,FALL,00:03:23
1082,6452.90,2203,FALL,00:04:56
1083,3289.68,1143,FALL,00:05:47
1084,3069.21,1067,FALL,00:06:35
1085,4563.27,1569,FALL,00:07:43
1086,4644.35,1602,FALL,00:08:52
1087,3416.13,1182,FALL,00:09:44
1088,2225.07,784,FALL,00:10:20
1089,2563.86,900,FALL,00:11:00
1090,3327.85,1151,FALL,00:11:51
1091,4500.65,1546,FALL,00:12:59
1092,5370.99,1839,FALL,00:14:19
1093,4090.62,1408,FALL,00:15:20
1094,1849.79,657,FALL,00:15:51
1095,4613.48,1586,FALL,00:16:59
1096,6666.90,2270,FALL,00:18:35
1097,1238.59,453,FALL,00:18:57
1098,11175.86,3782,FALL,00:21:34
1099,2412.60,848,FALL,00:22:13
1100,26148.53,8802,FALL,00:28:19
1101,5530.09,1891,FALL,00:29:40
1102,502.19,205,FALL,00:29:53
1103,3185.70,1105,FALL,00:30:42
1104,1359.81,492,FALL,00:31:06
1105,14389.33,4855,FALL,00:34:30
1106,13882.02,4686,FALL,00:37:45
1107,11647.37,3944,FALL,00:40:31
1108,29894.39,9999,TIME_LIMIT,00:47:26
1109,1678.70,602,FALL,00:47:56
1110,9435.42,3193,FALL,00:50:12
1111,20003.06,6727,FALL,00:54:54
1112,6604.56,2247,FALL,00:56:30
1113,29892.44,9999,TIME_LIMIT,01:03:26
1114,11785.65,3982,FALL,01:06:15
1115,18261.11,6149,FALL,01:10:28
1116,11132.74,3765,FALL,01:13:06
1117,4215.48,1448,FALL,01:14:09
1118,6865.31,2332,FALL,01:15:48
1119,7532.30,2562,FALL,01:17:36
1120,7824.11,2664,FALL,01:19:29
1121,12002.99,4060,FALL,01:22:17
1122,6640.42,2261,FALL,01:23:55
1123,5130.93,1751,FALL,01:25:12
1124,11482.12,3882,FALL,01:27:56
1125,5762.34,1967,FALL,01:29:19
1126,6561.21,2231,FALL,01:30:53
1127,9719.19,3289,FALL,01:33:12
1128,6252.91,2126,FALL,01:34:44
1129,19329.55,6509,FALL,01:39:13
1130,3149.48,1090,FALL,01:40:02
1131,13282.65,4483,FALL,01:43:09
1132,6197.06,2109,FALL,01:44:38
1133,6848.79,2324,FALL,01:46:17
1134,6601.76,2242,FALL,01:47:53
1135,4053.49,1393,FALL,01:48:54
1136,9482.22,3214,FALL,01:51:09
1137,5109.02,1745,FALL,01:52:22
1138,3215.95,1112,FALL,01:53:11
1139,4029.99,1384,FALL,01:54:13
1140,6109.22,2082,FALL,01:55:40
1141,7572.81,2570,FALL,01:57:29
1142,10237.39,3464,FALL,01:59:54
1143,8711.11,2952,FALL,02:02:00
1144,8734.90,2964,FALL,02:04:06
1145,6919.37,2350,FALL,02:05:47
1146,11143.15,3771,FALL,02:08:25
1147,9057.85,3067,FALL,02:10:35
1148,10949.02,3701,FALL,02:13:10
1149,2602.43,905,FALL,02:13:52
1150,9647.56,3267,FALL,02:16:10
1151,9667.75,3270,FALL,02:18:27
1152,11916.69,4023,FALL,02:21:14
1153,6616.00,2247,FALL,02:22:50
1154,7624.07,2584,FALL,02:24:38
1155,14738.72,4965,FALL,02:28:05
1156,21020.37,7071,FALL,02:32:56
1157,23505.54,7904,FALL,02:38:21
1158,22884.22,7692,FALL,02:43:38
1159,16123.35,5428,FALL,02:47:24
1160,12715.75,4287,FALL,02:50:22
1161,14108.89,4761,FALL,02:53:39
1162,23879.59,8032,FALL,02:59:10
1163,14416.79,4857,FALL,03:02:32
1164,20122.34,6761,FALL,03:07:12
1165,10196.69,3442,FALL,03:09:37
1166,29916.39,9999,TIME_LIMIT,03:16:30
1167,29935.38,9999,TIME_LIMIT,03:23:19
1168,29917.00,9999,TIME_LIMIT,03:30:10
1169,24353.12,8184,FALL,03:35:47
1170,26471.79,8908,FALL,03:41:55
1171,19577.28,6585,FALL,03:46:30
1172,23824.97,8006,FALL,03:52:02
1173,923.84,344,FALL,03:52:20
1174,647.47,251,FALL,03:54:34
1175,142.10,86,FALL,03:55:11
1176,125.01,77,FALL,03:55:19
1177,144.32,84,FALL,03:55:25
1178,-81.81,9,FALL,03:55:29
1179,37.91,50,FALL,03:55:35
1180,-44.95,20,FALL,03:55:39
1181,-35.04,24,FALL,03:55:44
1182,416.16,178,FALL,03:55:55
1183,39.23,49,FALL,03:56:01
1184,137.28,82,FALL,03:56:07
1185,-29.66,25,FALL,03:56:12
1186,225.73,111,FALL,03:56:19
1187,77.33,61,FALL,03:56:26
1188,353.74,154,FALL,03:56:35
1189,209.15,107,FALL,03:56:44
1190,-55.11,20,FALL,03:56:48
1191,-43.79,22,FALL,03:56:53
1192,189.59,100,FALL,03:57:01
1193,302.50,138,FALL,03:57:11
1194,42.34,51,FALL,03:57:16
1195,-29.56,27,FALL,03:57:21
1196,514.10,210,FALL,03:57:34
1197,-79.68,8,FALL,03:57:38
1198,-36.01,23,FALL,03:57:43
1199,-35.81,23,FALL,03:57:48
1200,485.55,201,FALL,03:57:59
1201,381.13,164,FALL,03:58:08
1202,274.11,130,FALL,03:58:17
1203,143.62,90,FALL,03:58:25
1204,236.48,116,FALL,03:58:33
1205,-53.84,19,FALL,03:58:37
1206,140.82,84,FALL,03:58:44
1207,319.10,144,FALL,03:58:54
1208,-45.42,20,FALL,03:58:58
1209,210.18,107,FALL,03:59:06
1210,493.46,202,FALL,03:59:17
1211,653.76,261,FALL,03:59:31
1212,336.34,151,FALL,03:59:41
1213,387.59,167,FALL,03:59:50
1214,214.95,112,FALL,03:59:59
1215,293.37,137,FALL,04:00:08
1216,39.31,49,FALL,04:00:14
1217,-22.69,29,FALL,04:00:19
1218,-70.54,11,FALL,04:00:23
1219,310.52,141,FALL,04:00:33
1220,-56.60,20,FALL,04:00:38
1221,-77.57,9,FALL,04:00:42
1222,629.78,251,FALL,04:00:56
1223,-9.88,33,FALL,04:01:00
1224,565.81,227,FALL,04:01:13
1225,163.93,91,FALL,04:01:20
1226,251.36,122,FALL,04:01:29
1227,374.59,161,FALL,04:01:38
1228,259.71,124,FALL,04:01:47
1229,-15.06,31,FALL,04:01:52
1230,371.57,161,FALL,04:02:02
1231,1111.13,411,FALL,04:02:21
1232,482.88,197,FALL,04:02:32
1233,257.12,123,FALL,04:02:41
1234,240.15,118,FALL,04:02:49
1235,106.66,73,FALL,04:02:56
1236,-75.16,10,FALL,04:03:00
1237,-78.84,9,FALL,04:03:04
1238,613.99,243,FALL,04:03:17
1239,506.97,207,FALL,04:03:28
1240,68.31,62,FALL,04:03:34
1241,377.82,162,FALL,04:03:44
1242,550.62,221,FALL,04:03:56
1243,59.67,55,FALL,04:04:02
1244,40.51,51,FALL,04:04:08
1245,534.53,214,FALL,04:04:20
1246,505.97,210,FALL,04:04:32
1247,9.59,38,FALL,04:04:37
1248,614.38,241,FALL,04:04:50
1249,24.69,44,FALL,04:04:56
1250,37.78,48,FALL,04:05:01
1251,254.75,120,FALL,04:05:09
1252,587.27,234,FALL,04:05:22
1253,511.42,206,FALL,04:05:33
1254,525.83,215,FALL,04:05:45
1255,147.36,86,FALL,04:05:52
1256,477.38,196,FALL,04:06:04
1257,70.81,60,FALL,04:06:10
1258,412.29,174,FALL,04:06:20
1259,306.09,140,FALL,04:06:30
1260,-39.17,22,FALL,04:06:35
1261,441.36,184,FALL,04:06:45
1262,140.68,82,FALL,04:06:52
1263,361.27,156,FALL,04:07:02
1264,-48.79,19,FALL,04:07:06
1265,579.37,229,FALL,04:07:18
1266,79.83,63,FALL,04:07:25
1267,593.29,235,FALL,04:07:37
1268,496.94,206,FALL,04:07:49
1269,614.01,242,FALL,04:08:01
1270,629.97,247,FALL,04:08:14
1271,531.37,213,FALL,04:08:25
1272,599.74,236,FALL,04:08:38
1273,584.05,230,FALL,04:08:50
1274,596.06,235,FALL,04:09:02
1275,95.76,68,FALL,04:09:09
1276,0.16,35,FALL,04:09:14
1277,443.71,185,FALL,04:09:25
1278,57.17,54,FALL,04:09:31
1279,621.11,243,FALL,04:09:43
1280,496.61,201,FALL,04:09:55
1281,558.56,223,FALL,04:10:07
1282,458.61,188,FALL,04:10:18
1283,609.39,239,FALL,04:10:30
1284,478.12,195,FALL,04:10:41
1285,204.82,104,FALL,04:10:49
1286,600.01,237,FALL,04:11:01
1287,13.63,42,FALL,04:11:06
1288,376.63,162,FALL,04:11:16
1289,209.18,107,FALL,04:11:24
1290,644.33,254,FALL,04:11:37
1291,606.40,238,FALL,04:11:50
1292,32.29,47,FALL,04:11:55
1293,384.37,165,FALL,04:12:05
1294,587.78,232,FALL,04:12:17
1295,467.24,191,FALL,04:12:28
1296,694.45,268,FALL,04:12:42
1297,695.57,271,FALL,04:12:56
1298,581.96,230,FALL,04:13:08
1299,718.28,276,FALL,04:13:22
1300,39.61,50,FALL,04:13:27
1301,642.72,254,FALL,04:13:40
1302,249.55,119,FALL,04:13:48
1303,567.91,226,FALL,04:14:00
1304,659.85,257,FALL,04:14:14
1305,338.96,149,FALL,04:14:23
1306,651.62,253,FALL,04:14:36
1307,640.86,249,FALL,04:14:49
1308,487.49,201,FALL,04:15:00
1309,558.33,224,FALL,04:15:12
1310,135.02,81,FALL,04:15:18
1311,610.53,240,FALL,04:15:30
1312,630.29,247,FALL,04:15:43
1313,623.96,244,FALL,04:15:56
1314,-32.55,24,FALL,04:16:00
1315,517.42,208,FALL,04:16:12
1316,542.39,217,FALL,04:16:23
1317,508.48,206,FALL,04:16:34
1318,459.28,188,FALL,04:16:45
1319,535.23,214,FALL,04:16:57
1320,538.52,216,FALL,04:17:08
1321,621.03,243,FALL,04:17:21
1322,608.18,238,FALL,04:17:33
1323,685.71,264,FALL,04:17:46
1324,675.90,260,FALL,04:17:58
1325,612.01,243,FALL,04:18:11
1326,557.82,221,FALL,04:18:22
1327,653.36,254,FALL,04:18:35
1328,496.14,200,FALL,04:18:46
1329,292.70,134,FALL,04:18:55
1330,521.19,210,FALL,04:19:06
1331,600.98,237,FALL,04:19:18
1332,658.23,255,FALL,04:19:31
1333,600.19,236,FALL,04:19:43
1334,496.79,201,FALL,04:19:54
1335,706.79,272,FALL,04:20:08
1336,523.23,211,FALL,04:20:19
1337,681.50,264,FALL,04:20:32
1338,604.45,238,FALL,04:20:44
1339,638.56,249,FALL,04:20:56
1340,667.46,258,FALL,04:21:09
1341,533.24,214,FALL,04:21:20
1342,540.11,216,FALL,04:21:32
1343,683.88,263,FALL,04:21:45
1344,464.36,190,FALL,04:21:55
1345,604.64,239,FALL,04:22:07
1346,608.07,238,FALL,04:22:19
1347,485.50,198,FALL,04:22:30
1348,500.20,202,FALL,04:22:41
1349,627.48,245,FALL,04:22:53
1350,675.20,260,FALL,04:23:06
1351,692.23,266,FALL,04:23:20
1352,552.67,223,FALL,04:23:31
1353,556.25,221,FALL,04:23:43
1354,473.03,193,FALL,04:23:53
1355,653.99,254,FALL,04:24:06
1356,485.55,199,FALL,04:24:17
1357,731.67,280,FALL,04:24:30
1358,631.71,246,FALL,04:24:43
1359,607.76,239,FALL,04:24:55
1360,127.97,78,FALL,04:25:02
1361,655.11,254,FALL,04:25:15
1362,629.44,245,FALL,04:25:27
1363,587.08,234,FALL,04:25:40
1364,586.21,232,FALL,04:25:52
1365,649.43,253,FALL,04:26:05
1366,582.45,229,FALL,04:26:17
1367,522.48,211,FALL,04:26:28
1368,499.41,202,FALL,04:26:39
1369,517.37,208,FALL,04:26:50
1370,514.30,207,FALL,04:27:01
1371,478.85,195,FALL,04:27:12
1372,581.63,231,FALL,04:27:24
1373,439.75,183,FALL,04:27:34
1374,645.59,251,FALL,04:27:47
1375,469.63,192,FALL,04:27:57
1376,568.01,225,FALL,04:28:09
1377,614.10,240,FALL,04:28:21
1378,131.71,80,FALL,04:28:27
1379,642.07,249,FALL,04:28:40
1380,644.05,251,FALL,04:28:53
1381,472.45,193,FALL,04:29:03
1382,677.96,262,FALL,04:29:16
1383,555.26,222,FALL,04:29:28
1384,515.52,208,FALL,04:29:39
1385,559.43,221,FALL,04:29:50
1386,631.01,246,FALL,04:30:02
1387,614.85,240,FALL,04:30:15
1388,576.40,228,FALL,04:30:26
1389,666.04,258,FALL,04:30:39
1390,530.59,213,FALL,04:30:50
1391,507.61,205,FALL,04:31:01
1392,623.04,244,FALL,04:31:13
1393,619.18,243,FALL,04:31:25
1394,529.50,212,FALL,04:31:37
1395,637.17,247,FALL,04:31:49
1396,585.41,230,FALL,04:32:01
1397,538.61,216,FALL,04:32:12
1398,524.59,211,FALL,04:32:23
1399,652.33,253,FALL,04:32:36
1400,560.06,222,FALL,04:32:47
1401,656.39,256,FALL,04:33:00
1402,598.45,235,FALL,04:33:11
1403,592.04,233,FALL,04:33:23
1404,619.81,242,FALL,04:33:36
1405,612.90,240,FALL,04:33:48
1406,612.99,239,FALL,04:34:00
1407,548.83,221,FALL,04:34:12
1408,560.35,222,FALL,04:34:23
1409,560.12,223,FALL,04:34:34
1410,187.52,98,FALL,04:34:41
1411,524.65,210,FALL,04:34:52
1412,715.76,276,FALL,04:35:06
1413,613.26,239,FALL,04:35:18
1414,583.99,230,FALL,04:35:29
1415,614.70,243,FALL,04:35:41
1416,546.86,218,FALL,04:35:53
1417,1154.03,420,FALL,04:36:11
1418,695.51,268,FALL,04:36:23
1419,566.89,225,FALL,04:36:35
1420,539.71,215,FALL,04:36:46
1421,605.48,237,FALL,04:36:58
1422,676.56,261,FALL,04:37:11
1423,961.58,356,FALL,04:37:27
1424,518.31,208,FALL,04:37:38
1425,678.06,262,FALL,04:37:51
1426,622.48,243,FALL,04:38:03
1427,588.15,232,FALL,04:38:15
1428,488.52,198,FALL,04:38:25
1429,1026.43,378,FALL,04:38:42
1430,623.20,244,FALL,04:38:54
1431,614.70,240,FALL,04:39:06
1432,608.23,238,FALL,04:39:18
1433,672.18,260,FALL,04:39:31
1434,592.83,234,FALL,04:39:42
1435,471.12,192,FALL,04:39:52
1436,692.24,266,FALL,04:40:05
1437,638.91,248,FALL,04:40:18
1438,563.32,223,FALL,04:40:29
1439,578.34,228,FALL,04:40:41
1440,578.42,228,FALL,04:40:52
1441,631.44,246,FALL,04:41:04
1442,537.22,214,FALL,04:41:16
1443,557.78,222,FALL,04:41:27
1444,531.91,214,FALL,04:41:38
1445,558.71,221,FALL,04:41:49
1446,638.78,248,FALL,04:42:02
1447,609.54,239,FALL,04:42:14
1448,537.32,214,FALL,04:42:25
1449,560.24,222,FALL,04:42:36
1450,433.21,180,FALL,04:42:46
1451,738.59,282,FALL,04:42:59
1452,459.99,190,FALL,04:43:10
1453,711.88,272,FALL,04:43:22
1454,567.93,224,FALL,04:43:33
1455,630.36,246,FALL,04:43:46
1456,530.93,213,FALL,04:43:57
1457,1513.03,540,FALL,04:44:20
1458,663.31,257,FALL,04:44:32
1459,606.52,237,FALL,04:44:44
1460,566.53,225,FALL,04:44:56
1461,648.42,251,FALL,04:45:09
1462,618.96,242,FALL,04:45:20
1463,481.31,195,FALL,04:45:31
1464,644.12,250,FALL,04:45:43
1465,510.87,205,FALL,04:45:54
1466,552.42,219,FALL,04:46:04
1467,1685.83,598,FALL,04:46:28
1468,604.39,237,FALL,04:46:41
1469,683.75,263,FALL,04:46:53
1470,545.56,217,FALL,04:47:04
1471,528.96,212,FALL,04:47:15
1472,682.67,263,FALL,04:47:27
1473,623.41,244,FALL,04:47:39
1474,539.25,216,FALL,04:47:51
