Episode,Reward,Steps,Reason,Time
750,61.26,23,FALL,12:57:12
751,-22.96,13,FALL,12:57:19
752,4.11,15,FALL,12:57:22
753,-38.07,13,FALL,12:57:26
754,-53.45,7,FALL,12:57:33
755,132.73,35,FALL,12:57:37
756,121.62,30,FALL,12:57:42
757,97.04,27,FALL,12:57:46
758,39.82,20,FALL,12:57:54
759,-51.41,7,FALL,12:57:57
760,21.39,19,FALL,12:58:01
761,240.07,51,FALL,12:58:07
762,-46.78,7,FALL,12:58:10
763,-22.73,11,FALL,12:58:14
764,142.53,47,FALL,12:58:26
765,-19.53,13,FALL,12:58:33
766,-50.52,9,FALL,12:58:36
767,-29.44,11,FALL,12:58:39
768,-39.96,8,FALL,12:58:46
769,-54.92,6,FALL,12:58:49
770,-48.31,7,FALL,12:58:52
771,74.39,26,FALL,12:58:56
772,391.46,70,FALL,12:59:04
773,-49.33,7,FALL,12:59:07
774,-28.70,12,FALL,12:59:10
775,-46.70,8,FALL,12:59:17
776,14.08,18,FALL,12:59:21
777,325.14,61,FALL,12:59:33
778,-18.99,12,FALL,12:59:37
779,-32.65,13,FALL,12:59:41
780,263.80,52,FALL,12:59:46
781,195.08,43,FALL,12:59:52
782,-47.80,8,FALL,12:59:55
783,-47.52,8,FALL,12:59:58
784,-27.47,13,FALL,13:00:02
785,-17.80,13,FALL,13:00:05
786,221.35,49,FALL,13:00:14
787,29.69,19,FALL,13:00:18
788,-16.61,12,FALL,13:00:25
789,109.96,33,FALL,13:00:30
790,121.15,33,FALL,13:00:34
791,232.98,49,FALL,13:00:40
792,-56.61,7,FALL,13:00:43
793,-52.51,7,FALL,13:00:46
794,27.92,26,FALL,13:00:51
795,-48.51,8,FALL,13:00:57
796,214.99,40,FALL,13:01:02
797,189.23,40,FALL,13:01:07
798,108.04,31,FALL,13:01:12
799,30.04,18,FALL,13:01:16
800,-38.03,9,FALL,13:01:19
801,-6.18,15,FALL,13:01:23
802,-52.30,7,FALL,13:01:29
803,49.84,22,FALL,13:01:33
804,-30.63,11,FALL,13:01:40
805,25.78,24,FALL,13:01:44
806,-8.61,14,FALL,13:01:48
807,82.35,27,FALL,13:01:52
808,-49.34,7,FALL,13:01:55
809,-36.11,10,FALL,13:01:59
810,-52.56,7,FALL,13:02:02
811,201.23,45,FALL,13:02:07
812,42.48,24,FALL,13:02:12
813,-54.28,6,FALL,13:02:15
814,-47.00,8,FALL,13:02:18
815,51.42,21,FALL,13:02:22
816,-50.78,7,FALL,13:02:25
817,101.25,29,FALL,13:02:30
818,-11.94,15,FALL,13:02:33
819,117.29,32,FALL,13:02:41
820,-39.24,9,FALL,13:02:44
821,24.48,20,FALL,13:02:48
822,283.79,58,FALL,13:02:55
823,0.80,16,FALL,13:02:58
824,25.85,20,FALL,13:03:02
825,17.01,17,FALL,13:03:09
826,-23.22,12,FALL,13:03:13
827,-49.79,8,FALL,13:03:16
828,-45.38,8,FALL,13:03:19
829,162.79,41,FALL,13:03:24
830,122.70,32,FALL,13:03:32
831,58.84,36,FALL,13:03:37
832,-18.56,14,FALL,13:03:40
833,217.77,48,FALL,13:03:46
834,437.87,81,FALL,13:03:53
835,11.15,17,FALL,13:03:57
836,105.40,32,FALL,13:04:02
837,21.84,18,FALL,13:04:06
838,-27.94,12,FALL,13:04:09
839,-19.80,12,FALL,13:04:13
840,10.24,17,FALL,13:04:17
841,74.00,24,FALL,13:04:21
842,-69.15,5,FALL,13:04:24
843,45.76,23,FALL,13:04:28
844,-20.51,13,FALL,13:04:32
845,183.00,39,FALL,13:04:37
846,169.46,49,FALL,13:04:46
847,-40.19,10,FALL,13:04:49
848,166.02,39,FALL,13:04:57
849,-47.66,8,FALL,13:05:04
850,136.83,51,FALL,13:05:10
851,-54.91,7,FALL,13:05:16
852,116.61,34,FALL,13:05:21
853,21.78,20,FALL,13:05:25
854,2.74,16,FALL,13:05:28
855,-28.02,14,FALL,13:05:32
856,-17.56,13,FALL,13:05:36
857,-13.85,15,FALL,13:05:39
858,-45.17,8,FALL,13:05:43
859,32.32,17,FALL,13:05:47
860,93.64,28,FALL,13:05:51
861,-53.70,8,FALL,13:05:54
862,-42.63,9,FALL,13:05:57
863,-22.44,13,FALL,13:06:01
864,72.06,25,FALL,13:06:15
865,-58.23,6,FALL,13:06:18
866,-35.87,10,FALL,13:06:21
867,37.07,20,FALL,13:06:25
868,138.99,37,FALL,13:06:30
869,-15.98,13,FALL,13:06:37
870,71.65,24,FALL,13:06:41
871,35.78,19,FALL,13:06:51
872,136.00,39,FALL,13:06:56
873,-43.34,9,FALL,13:07:03
874,-8.14,16,FALL,13:07:07
875,-49.29,7,FALL,13:07:13
876,74.23,27,FALL,13:07:21
877,-49.23,8,FALL,13:07:24
878,-43.15,8,FALL,13:07:27
879,-32.48,13,FALL,13:07:31
880,-39.53,11,FALL,13:07:34
881,-50.49,7,FALL,13:07:38
882,-28.94,11,FALL,13:07:41
883,-37.20,10,FALL,13:07:45
884,140.01,34,FALL,13:07:53
885,0.58,16,FALL,13:08:00
886,100.97,33,FALL,13:08:05
887,198.61,54,FALL,13:08:14
888,-24.97,11,FALL,13:08:17
889,-50.19,7,FALL,13:08:24
890,-49.80,8,FALL,13:08:27
891,180.50,43,FALL,13:08:35
892,-8.68,15,FALL,13:08:39
893,-48.59,8,FALL,13:08:42
894,0.93,17,FALL,13:08:49
895,-32.89,10,FALL,13:08:56
896,117.71,31,FALL,13:09:00
897,112.95,34,FALL,13:09:05
898,-44.82,8,FALL,13:09:08
899,-28.73,11,FALL,13:09:12
900,-17.57,12,FALL,13:09:15
901,22.46,17,FALL,13:09:19
902,-25.56,12,FALL,13:09:23
903,-52.53,8,FALL,13:09:26
904,228.79,47,FALL,13:09:31
905,-45.51,8,FALL,13:09:35
906,169.22,38,FALL,13:09:43
907,-23.02,13,FALL,13:09:46
908,43.71,19,FALL,13:09:50
909,179.73,37,FALL,13:09:55
910,40.51,20,FALL,13:09:59
911,7.68,16,FALL,13:10:03
912,35.20,21,FALL,13:10:07
913,82.62,27,FALL,13:10:12
914,202.72,42,FALL,13:10:17
915,-42.96,9,FALL,13:10:20
916,224.49,51,FALL,13:10:26
917,116.64,30,FALL,13:10:34
918,-26.09,12,FALL,13:10:37
919,119.86,34,FALL,13:10:42
920,114.57,33,FALL,13:10:50
921,-28.53,12,FALL,13:10:54
922,204.93,44,FALL,13:10:59
923,-42.19,9,FALL,13:11:02
924,-47.40,7,FALL,13:11:06
925,106.23,34,FALL,13:11:10
926,11.12,18,FALL,13:11:14
927,-71.54,5,FALL,13:11:17
928,-51.60,9,FALL,13:11:21
929,-28.67,11,FALL,13:11:27
930,-45.26,8,FALL,13:11:31
931,136.28,33,FALL,13:11:35
932,34.62,20,FALL,13:11:39
933,91.13,30,FALL,13:11:44
934,-6.87,12,FALL,13:11:48
935,22.05,19,FALL,13:11:55
936,56.05,21,FALL,13:11:59
937,-39.14,11,FALL,13:12:02
938,-43.52,9,FALL,13:12:06
939,-51.29,8,FALL,13:12:09
940,-50.03,7,FALL,13:12:12
941,-27.08,14,FALL,13:12:16
942,51.01,22,FALL,13:12:20
943,-21.39,12,FALL,13:12:23
944,186.19,42,FALL,13:12:29
945,199.37,53,FALL,13:12:35
946,-35.88,10,FALL,13:12:38
947,-47.60,9,FALL,13:12:42
948,302.35,58,FALL,13:12:48
949,-15.86,11,FALL,13:12:51
950,4.75,17,FALL,13:12:55
951,180.39,44,FALL,13:13:00
952,-20.98,14,FALL,13:13:04
953,112.57,31,FALL,13:13:12
954,14.49,19,FALL,13:13:16
955,-41.05,9,FALL,13:13:19
956,143.85,36,FALL,13:13:24
957,-25.93,11,FALL,13:13:27
958,26.78,21,FALL,13:13:31
959,93.94,31,FALL,13:13:39
960,9.22,15,FALL,13:13:43
961,174.37,45,FALL,13:13:49
962,-53.36,6,FALL,13:13:55
963,32.75,19,FALL,13:13:59
964,168.93,39,FALL,13:14:04
965,-43.38,8,FALL,13:14:08
966,102.06,29,FALL,13:14:12
967,-44.77,8,FALL,13:14:15
968,173.43,41,FALL,13:14:23
969,159.65,39,FALL,13:14:28
970,-45.87,8,FALL,13:14:32
971,-3.21,19,FALL,13:14:36
972,-18.86,11,FALL,13:14:39
973,97.63,27,FALL,13:14:44
974,-35.32,11,FALL,13:14:53
975,-36.96,11,FALL,13:14:57
976,138.40,32,FALL,13:15:05
977,-41.79,8,FALL,13:15:08
978,187.03,40,FALL,13:15:13
979,-47.75,7,FALL,13:15:16
980,186.78,38,FALL,13:15:21
981,-49.14,7,FALL,13:15:24
982,113.14,28,FALL,13:15:29
983,4.30,17,FALL,13:15:33
984,47.24,23,FALL,13:15:43
985,-22.84,12,FALL,13:15:47
986,-32.92,11,FALL,13:15:50
987,-45.29,9,FALL,13:15:54
988,170.43,43,FALL,13:16:02
989,26.49,20,FALL,13:16:06
990,56.05,23,FALL,13:16:11
991,91.35,28,FALL,13:16:18
992,83.95,26,FALL,13:16:23
993,-30.61,11,FALL,13:16:26
994,-26.24,11,FALL,13:16:30
995,112.13,36,FALL,13:16:38
996,-21.72,13,FALL,13:16:42
997,412.16,75,FALL,13:16:49
998,-23.94,11,FALL,13:16:55
999,96.21,30,FALL,13:17:00
1000,-19.80,13,FALL,13:17:04
1001,138.48,35,FALL,13:17:09
1002,69.98,29,FALL,13:17:13
1003,309.06,58,FALL,13:17:23
1004,-51.84,9,FALL,13:17:26
1005,-29.47,11,FALL,13:17:29
1006,-48.46,7,FALL,13:17:32
1007,-46.10,9,FALL,13:17:36
1008,29.26,20,FALL,13:17:40
1009,-71.18,5,FALL,13:17:46
1010,-45.51,7,FALL,13:17:53
1011,239.08,46,FALL,13:17:58
1012,-22.94,12,FALL,13:18:05
1013,-46.84,8,FALL,13:18:14
1014,46.20,21,FALL,13:18:18
1015,-53.53,7,FALL,13:18:24
1016,131.49,42,FALL,13:18:33
1017,-52.43,7,FALL,13:18:36
1018,-95.98,1,FALL,13:18:39
1019,39.36,18,FALL,13:18:43
1020,49.04,20,FALL,13:18:47
1021,-36.83,10,FALL,13:18:50
1022,254.59,55,FALL,13:18:56
1023,81.16,28,FALL,13:19:04
1024,-52.36,8,FALL,13:19:11
1025,23.70,18,FALL,13:19:14
1026,5.84,20,FALL,13:19:21
1027,107.60,29,FALL,13:19:26
1028,78.48,28,FALL,13:19:30
1029,185.58,51,FALL,13:19:36
1030,132.53,36,FALL,13:19:41
1031,-30.16,11,FALL,13:19:44
1032,-50.82,7,FALL,13:19:48
1033,-41.01,9,FALL,13:19:51
1034,-7.42,16,FALL,13:20:01
1035,114.13,34,FALL,13:20:09
1036,97.09,29,FALL,13:20:14
1037,-62.85,6,FALL,13:20:17
1038,-38.78,10,FALL,13:20:24
1039,-49.13,8,FALL,13:20:30
1040,-7.33,14,FALL,13:20:34
1041,-52.68,8,FALL,13:20:37
1042,301.94,60,FALL,13:20:43
1043,207.77,49,FALL,13:20:52
1044,52.79,21,FALL,13:20:56
1045,-86.05,3,FALL,13:20:59
1046,-53.35,7,FALL,13:21:02
1047,84.03,29,FALL,13:21:06
1048,295.88,66,FALL,13:21:13
1049,10.28,17,FALL,13:21:16
1050,-44.10,8,FALL,13:21:20
1051,-33.64,10,FALL,13:21:23
1052,-16.13,14,FALL,13:21:30
1053,-37.82,11,FALL,13:21:33
1054,-46.42,9,FALL,13:21:37
1055,33.65,18,FALL,13:21:41
1056,-53.82,6,FALL,13:21:44
1057,-32.98,12,FALL,13:21:50
1058,-59.49,6,FALL,13:21:57
1059,104.76,28,FALL,13:22:01
1060,-38.19,10,FALL,13:22:05
1061,92.96,29,FALL,13:22:13
1062,-53.20,7,FALL,13:22:19
1063,-24.21,12,FALL,13:22:22
1064,-46.46,7,FALL,13:22:26
1065,-32.44,11,FALL,13:22:32
1066,23.36,19,FALL,13:22:36
1067,-40.42,9,FALL,13:22:42
1068,238.58,51,FALL,13:22:48
1069,-15.61,15,FALL,13:22:55
1070,-7.33,14,FALL,13:22:58
1071,-37.11,10,FALL,13:23:08
1072,56.49,21,FALL,13:23:12
1073,172.07,39,FALL,13:23:18
1074,85.62,26,FALL,13:23:22
1075,36.84,20,FALL,13:23:26
1076,-47.62,8,FALL,13:23:35
1077,39.01,22,FALL,13:23:40
1078,177.59,45,FALL,13:23:45
1079,-51.48,7,FALL,13:23:48
1080,-11.45,14,FALL,13:23:52
1081,157.56,41,FALL,13:23:57
1082,110.33,31,FALL,13:24:02
1083,-45.83,8,FALL,13:24:11
1084,-51.68,7,FALL,13:24:15
1085,-11.43,15,FALL,13:24:18
1086,-21.65,13,FALL,13:24:22
1087,-17.24,14,FALL,13:24:25
1088,56.32,24,FALL,13:24:33
1089,-38.89,10,FALL,13:24:36
1090,378.36,67,FALL,13:24:43
1091,-11.46,14,FALL,13:24:47
1092,25.87,21,FALL,13:24:51
1093,188.74,58,FALL,13:24:57
1094,22.39,20,FALL,13:25:01
