Episode,Reward,Steps,Reason,Time
407,42.34,35,FALL,16:01:05
408,4.58,47,FALL,16:01:12
409,181.22,104,FALL,16:01:21
410,53.00,33,FALL,16:01:27
411,102.35,62,FALL,16:01:35
412,93.16,65,FALL,16:01:43
413,53.58,59,FALL,16:01:50
414,86.15,48,FALL,16:01:57
415,12.40,95,FALL,16:02:06
416,19.01,66,FALL,16:02:14
417,232.79,97,FALL,16:02:23
418,288.81,197,FALL,16:02:38
419,17.24,32,FALL,16:02:44
420,171.21,88,FALL,16:02:53
421,19.71,107,FALL,16:03:03
422,-39.19,46,FALL,16:03:10
423,180.24,112,FALL,16:03:21
424,86.18,61,FALL,16:03:28
425,90.80,59,FALL,16:03:35
426,78.56,62,FALL,16:03:43
427,163.88,166,FALL,16:03:56
428,36.26,37,FALL,16:04:02
429,311.21,157,FALL,16:04:15
430,0.06,17,FALL,16:04:20
431,130.06,89,FALL,16:04:30
432,117.56,146,FALL,16:04:42
433,41.95,31,FALL,16:04:48
434,53.04,81,FALL,16:04:57
435,151.86,61,FALL,16:05:04
436,191.09,139,FALL,16:05:16
437,515.32,343,FALL,16:05:39
438,83.63,61,FALL,16:05:47
439,722.54,301,FALL,16:06:07
440,13.56,77,FALL,16:06:15
441,330.62,151,FALL,16:06:27
442,349.49,151,FALL,16:06:40
443,41.08,68,FALL,16:06:47
444,48.21,57,FALL,16:06:55
445,57.02,30,FALL,16:07:01
446,190.82,185,FALL,16:07:15
447,214.88,139,FALL,16:07:27
448,159.76,99,FALL,16:07:37
449,18.84,37,FALL,16:07:43
450,38.14,70,FALL,16:07:51
451,-11.35,17,FALL,16:07:56
452,29.19,36,FALL,16:08:02
453,-13.17,22,FALL,16:08:08
454,200.87,89,FALL,16:08:17
455,48.28,39,FALL,16:08:23
456,16.66,55,FALL,16:08:30
457,141.74,72,FALL,16:08:38
458,26.92,66,FALL,16:08:46
459,262.93,118,FALL,16:08:57
460,381.04,168,FALL,16:09:11
461,43.29,29,FALL,16:09:17
462,225.10,83,FALL,16:09:25
463,23.70,34,FALL,16:09:31
464,117.96,60,FALL,16:09:39
465,201.66,91,FALL,16:09:48
466,377.08,139,FALL,16:10:00
467,112.25,60,FALL,16:10:08
468,35.82,35,FALL,16:10:14
469,198.06,121,FALL,16:10:24
470,82.48,60,FALL,16:10:32
471,149.15,110,FALL,16:10:43
472,60.75,37,FALL,16:10:49
473,49.80,33,FALL,16:10:55
474,137.22,70,FALL,16:11:03
475,-5.94,58,FALL,16:11:11
476,32.23,51,FALL,16:11:18
477,189.33,88,FALL,16:11:27
478,81.04,63,FALL,16:11:34
479,203.24,87,FALL,16:11:43
480,138.16,123,FALL,16:11:54
481,126.14,67,FALL,16:12:02
482,31.34,37,FALL,16:12:09
483,332.11,120,FALL,16:12:20
484,350.39,147,FALL,16:12:32
485,12.56,43,FALL,16:12:39
486,22.92,29,FALL,16:12:45
487,173.06,98,FALL,16:12:54
488,111.04,76,FALL,16:13:03
489,37.49,48,FALL,16:13:10
490,41.07,55,FALL,16:13:17
491,31.02,34,FALL,16:13:23
492,214.00,92,FALL,16:13:32
493,65.65,110,FALL,16:13:43
494,249.10,116,FALL,16:13:53
495,271.10,143,FALL,16:14:05
496,228.00,196,FALL,16:14:21
497,425.30,227,FALL,16:14:37
498,14.69,121,FALL,16:14:48
499,54.73,34,FALL,16:14:54
500,22.46,32,FALL,16:15:00
501,250.39,111,FALL,16:15:11
502,23.58,37,FALL,16:15:17
503,61.92,76,FALL,16:15:25
504,0.27,33,FALL,16:15:31
505,202.40,94,FALL,16:15:41
506,176.18,121,FALL,16:15:52
507,-12.67,52,FALL,16:15:59
508,41.31,33,FALL,16:16:05
509,95.06,135,FALL,16:16:17
510,298.58,122,FALL,16:16:28
511,52.79,64,FALL,16:16:35
512,21.09,33,FALL,16:16:41
513,205.64,110,FALL,16:16:52
514,330.67,125,FALL,16:17:03
515,214.05,136,FALL,16:17:14
516,141.20,124,FALL,16:17:26
517,393.88,178,FALL,16:17:40
518,-46.53,49,FALL,16:17:47
519,73.34,47,FALL,16:17:53
520,154.32,78,FALL,16:18:02
521,486.30,183,FALL,16:18:16
522,-8.29,21,FALL,16:18:21
523,40.80,95,FALL,16:18:31
524,125.62,166,FALL,16:18:44
525,87.57,62,FALL,16:18:52
526,51.19,32,FALL,16:18:58
527,66.54,43,FALL,16:19:04
528,343.40,168,FALL,16:19:18
529,415.39,241,FALL,16:19:36
530,304.32,228,FALL,16:19:54
531,747.53,325,FALL,16:20:16
532,104.59,61,FALL,16:20:24
533,508.73,292,FALL,16:20:45
534,10.80,58,FALL,16:20:53
535,166.74,73,FALL,16:21:01
536,10.14,44,FALL,16:21:08
537,174.38,92,FALL,16:21:18
538,51.81,57,FALL,16:21:25
539,-2.93,18,FALL,16:21:30
540,182.76,204,FALL,16:21:46
541,23.28,38,FALL,16:21:52
542,-5.48,18,FALL,16:21:57
543,29.58,67,FALL,16:22:05
544,178.40,239,FALL,16:22:22
545,25.32,49,FALL,16:22:28
546,157.41,86,FALL,16:22:37
547,36.06,37,FALL,16:22:43
548,23.99,64,FALL,16:22:51
549,612.04,262,FALL,16:23:10
550,1003.31,405,FALL,16:23:35
551,26.05,33,FALL,16:23:41
552,-16.57,20,FALL,16:23:46
553,39.62,27,FALL,16:23:52
554,24.36,34,FALL,16:23:58
555,98.70,52,FALL,16:24:05
556,4.36,19,FALL,16:24:11
557,294.28,198,FALL,16:24:26
558,775.90,328,FALL,16:24:47
559,119.86,83,FALL,16:24:56
560,472.88,236,FALL,16:25:13
