x,y,z,hn,ht,dg,mct,mcn
-0.11,-0.1,0.14,-0.620249,-0.462378,0.473271,-0.983981,0.620249
-0.11,-0.09,0.1,-0.732815,-0.137033,1.25782,-1.44319,0.732815
-0.11,-0.09,0.11,-0.68573,-0.165917,1.15119,-1.36544,0.68573
-0.11,-0.09,0.12,-0.643501,-0.209145,1.02345,-1.28092,0.643501
-0.11,-0.09,0.13,-0.605545,-0.271851,0.866679,-1.18686,0.605545
-0.11,-0.09,0.14,-0.571337,-0.365711,0.662384,-1.07643,0.571337
-0.11,-0.09,0.15,-0.54042,-0.537833,0.335651,-0.921816,0.54042
-0.11,-0.08,0.1,-0.674741,-0.120989,1.33835,-1.50767,0.674741
-0.11,-0.08,0.11,-0.628796,-0.141772,1.23815,-1.42826,0.628796
-0.11,-0.08,0.12,-0.588003,-0.175995,1.11909,-1.34342,0.588003
-0.11,-0.08,0.13,-0.551655,-0.227252,0.97567,-1.25125,0.551655
-0.11,-0.08,0.14,-0.519146,-0.30269,0.796539,-1.14756,0.519146
-0.11,-0.08,0.15,-0.489957,-0.422078,0.550105,-1.02052,0.489957
-0.11,-0.07,0.1,-0.610726,-0.11263,1.40548,-1.56644,0.610726
-0.11,-0.07,0.11,-0.566729,-0.125882,1.31048,-1.48469,0.566729
-0.11,-0.07,0.12,-0.528074,-0.152328,1.19793,-1.39859,0.528074
-0.11,-0.07,0.13,-0.493941,-0.194649,1.06373,-1.30671,0.493941
-0.11,-0.07,0.14,-0.463648,-0.257793,0.89993,-1.20606,0.463648
-0.11,-0.07,0.15,-0.436627,-0.3534,0.687786,-1.08952,0.436627
-0.11,-0.07,0.16,-0.41241,-0.528786,0.351768,-0.928886,0.41241
-0.11,-0.06,0.1,-0.54042,-0.110223,1.46074,-1.61929,0.54042
-0.11,-0.06,0.11,-0.499347,-0.116381,1.37012,-1.53484,0.499347
-0.11,-0.06,0.12,-0.463648,-0.135905,1.26269,-1.44693,0.463648
-0.11,-0.06,0.13,-0.432408,-0.170853,1.13524,-1.35443,0.432408
-0.11,-0.06,0.14,-0.404892,-0.224895,0.981751,-1.25498,0.404892
-0.11,-0.06,0.15,-0.380506,-0.305996,0.789221,-1.14355,0.380506
-0.11,-0.06,0.16,-0.358771,-0.438489,0.518504,-1.00533,0.358771
-0.11,-0.05,0.1,-0.463648,-0.112108,1.50532,-1.66576,0.463648
-0.11,-0.05,0.11,-0.426627,-0.111657,1.41847,-1.57846,0.426627
-0.11,-0.05,0.12,-0.394791,-0.125007,1.31517,-1.4885,0.394791
-0.11,-0.05,0.13,-0.367174,-0.153748,1.19282,-1.3949,0.367174
-0.11,-0.05,0.14,-0.343024,-0.200713,1.04663,-1.29567,0.343024
-0.11,-0.05,0.15,-0.321751,-0.271851,0.866679,-1.18686,0.321751
-0.11,-0.05,0.16,-0.302885,-0.383116,0.627046,-1.05849,0.302885
-0.11,-0.05,0.17,-0.286051,-0.642118,0.156382,-0.846832,0.286051
-0.11,-0.04,0.1,-0.380506,-0.116644,1.54023,-1.7052,0.380506
-0.11,-0.04,0.11,-0.348771,-0.110237,1.45658,-1.61515,0.348771
-0.11,-0.04,0.12,-0.321751,-0.118208,1.3566,-1.52314,0.321751
-0.11,-0.04,0.13,-0.298499,-0.141772,1.23815,-1.42826,0.298499
-0.11,-0.04,0.14,-0.2783,-0.183174,1.09723,-1.32874,0.2783
-0.11,-0.04,0.15,-0.260602,-0.247133,0.925775,-1.22124,0.260602
-0.11,-0.04,0.16,-0.244979,-0.34551,0.704253,-1.0981,0.244979
-0.11,-0.04,0.17,-0.231091,-0.528786,0.351768,-0.928886,0.231091
-0.11,-0.03,0.1,-0.291457,-0.122241,1.56632,-1.7369,0.291457
-0.11,-0.03,0.11,-0.266252,-0.110778,1.48531,-1.64442,0.266252
-0.11,-0.03,0.12,-0.244979,-0.114299,1.38793,-1.55056,0.244979
-0.11,-0.03,0.13,-0.226799,-0.133717,1.27239,-1.45444,0.226799
-0.11,-0.03,0.14,-0.211093,-0.170853,1.13524,-1.35443,0.211093
-0.11,-0.03,0.15,-0.197396,-0.229637,0.969555,-1.24752,0.197396
-0.11,-0.03,0.16,-0.185348,-0.319667,0.759319,-1.12732,0.185348
-0.11,-0.03,0.17,-0.174672,-0.47537,0.449028,-0.972731,0.174672
-0.11,-0.02,0.1,-0.197396,-0.127451,1.58436,-1.76015,0.197396
-0.11,-0.02,0.11,-0.179853,-0.112108,1.50532,-1.66576,0.179853
-0.11,-0.02,0.12,-0.165149,-0.112279,1.40982,-1.57043,0.165149
-0.11,-0.02,0.13,-0.152649,-0.128646,1.29632,-1.4733,0.152649
-0.11,-0.02,0.14,-0.141897,-0.16274,1.16172,-1.37279,0.141897
-0.11,-0.02,0.15,-0.132552,-0.217986,0.999805,-1.26612,0.132552
-0.11,-0.02,0.16,-0.124355,-0.30269,0.796539,-1.14756,0.124355
-0.11,-0.02,0.17,-0.117109,-0.444228,0.507556,-1.00012,0.117109
-0.11,-0.01,0.1,-0.0996687,-0.131097,1.59493,-1.77436,0.0996687
-0.11,-0.01,0.11,-0.0906599,-0.113305,1.51712,-1.67875,0.0906599
-0.11,-0.01,0.12,-0.0831412,-0.111387,1.42277,-1.58249,0.0831412
-0.11,-0.01,0.13,-0.0767719,-0.125882,1.31048,-1.48469,0.0767719
-0.11,-0.01,0.14,-0.0713075,-0.158143,1.17736,-1.38384,0.0713075
-0.11,-0.01,0.15,-0.0665682,-0.211316,1.01758,-1.27723,0.0665682
-0.11,-0.01,0.16,-0.0624188,-0.293027,0.818141,-1.1595,0.0624188
-0.11,-0.01,0.17,-0.0587558,-0.427421,0.539766,-1.01552,0.0587558
-0.11,-1.04083e-17,0.1,-1.04083e-16,-0.132402,1.59841,-1.77914,1.04083e-16
-0.11,-1.04083e-17,0.11,-9.46213e-17,-0.113772,1.52101,-1.68312,9.46213e-17
-0.11,-1.04083e-17,0.12,-8.67362e-17,-0.111144,1.42705,-1.58653,8.67362e-17
-0.11,-1.04083e-17,0.13,-8.00642e-17,-0.125007,1.31517,-1.4885,8.00642e-17
-0.11,-1.04083e-17,0.14,-7.43453e-17,-0.156655,1.18253,-1.38752,7.43453e-17
-0.11,-1.04083e-17,0.15,-6.93889e-17,-0.209145,1.02345,-1.28092,6.93889e-17
-0.11,-1.04083e-17,0.16,-6.50521e-17,-0.289888,0.82523,-1.16345,6.50521e-17
-0.11,-1.04083e-17,0.17,-6.12255e-17,-0.422078,0.550105,-1.02052,6.12255e-17
-0.11,0.01,0.1,0.0996687,-0.131097,1.59493,-1.77436,-0.0996687
-0.11,0.01,0.11,0.0906599,-0.113305,1.51712,-1.67875,-0.0906599
-0.11,0.01,0.12,0.0831412,-0.111387,1.42277,-1.58249,-0.0831412
-0.11,0.01,0.13,0.0767719,-0.125882,1.31048,-1.48469,-0.0767719
-0.11,0.01,0.14,0.0713075,-0.158143,1.17736,-1.38384,-0.0713075
-0.11,0.01,0.15,0.0665682,-0.211316,1.01758,-1.27723,-0.0665682
-0.11,0.01,0.16,0.0624188,-0.293027,0.818141,-1.1595,-0.0624188
-0.11,0.01,0.17,0.0587558,-0.427421,0.539766,-1.01552,-0.0587558
-0.11,0.02,0.1,0.197396,-0.127451,1.58436,-1.76015,-0.197396
-0.11,0.02,0.11,0.179853,-0.112108,1.50532,-1.66576,-0.179853
-0.11,0.02,0.12,0.165149,-0.112279,1.40982,-1.57043,-0.165149
-0.11,0.02,0.13,0.152649,-0.128646,1.29632,-1.4733,-0.152649
-0.11,0.02,0.14,0.141897,-0.16274,1.16172,-1.37279,-0.141897
-0.11,0.02,0.15,0.132552,-0.217986,0.999805,-1.26612,-0.132552
-0.11,0.02,0.16,0.124355,-0.30269,0.796539,-1.14756,-0.124355
-0.11,0.02,0.17,0.117109,-0.444228,0.507556,-1.00012,-0.117109
-0.11,0.03,0.1,0.291457,-0.122241,1.56632,-1.7369,-0.291457
-0.11,0.03,0.11,0.266252,-0.110778,1.48531,-1.64442,-0.266252
-0.11,0.03,0.12,0.244979,-0.114299,1.38793,-1.55056,-0.244979
-0.11,0.03,0.13,0.226799,-0.133717,1.27239,-1.45444,-0.226799
-0.11,0.03,0.14,0.211093,-0.170853,1.13524,-1.35443,-0.211093
-0.11,0.03,0.15,0.197396,-0.229637,0.969555,-1.24752,-0.197396
-0.11,0.03,0.16,0.185348,-0.319667,0.759319,-1.12732,-0.185348
-0.11,0.03,0.17,0.174672,-0.47537,0.449028,-0.972731,-0.174672
-0.11,0.04,0.1,0.380506,-0.116644,1.54023,-1.7052,-0.380506
-0.11,0.04,0.11,0.348771,-0.110237,1.45658,-1.61515,-0.348771
-0.11,0.04,0.12,0.321751,-0.118208,1.3566,-1.52314,-0.321751
-0.11,0.04,0.13,0.298499,-0.141772,1.23815,-1.42826,-0.298499
-0.11,0.04,0.14,0.2783,-0.183174,1.09723,-1.32874,-0.2783
-0.11,0.04,0.15,0.260602,-0.247133,0.925775,-1.22124,-0.260602
-0.11,0.04,0.16,0.244979,-0.34551,0.704253,-1.0981,-0.244979
-0.11,0.04,0.17,0.231091,-0.528786,0.351768,-0.928886,-0.231091
-0.11,0.05,0.1,0.463648,-0.112108,1.50532,-1.66576,-0.463648
-0.11,0.05,0.11,0.426627,-0.111657,1.41847,-1.57846,-0.426627
-0.11,0.05,0.12,0.394791,-0.125007,1.31517,-1.4885,-0.394791
-0.11,0.05,0.13,0.367174,-0.153748,1.19282,-1.3949,-0.367174
-0.11,0.05,0.14,0.343024,-0.200713,1.04663,-1.29567,-0.343024
-0.11,0.05,0.15,0.321751,-0.271851,0.866679,-1.18686,-0.321751
-0.11,0.05,0.16,0.302885,-0.383116,0.627046,-1.05849,-0.302885
-0.11,0.05,0.17,0.286051,-0.642118,0.156382,-0.846832,-0.286051
-0.11,0.06,0.1,0.54042,-0.110223,1.46074,-1.61929,-0.54042
-0.11,0.06,0.11,0.499347,-0.116381,1.37012,-1.53484,-0.499347
-0.11,0.06,0.12,0.463648,-0.135905,1.26269,-1.44693,-0.463648
-0.11,0.06,0.13,0.432408,-0.170853,1.13524,-1.35443,-0.432408
-0.11,0.06,0.14,0.404892,-0.224895,0.981751,-1.25498,-0.404892
-0.11,0.06,0.15,0.380506,-0.305996,0.789221,-1.14355,-0.380506
-0.11,0.06,0.16,0.358771,-0.438489,0.518504,-1.00533,-0.358771
-0.11,0.07,0.1,0.610726,-0.11263,1.40548,-1.56644,-0.610726
-0.11,0.07,0.11,0.566729,-0.125882,1.31048,-1.48469,-0.566729
-0.11,0.07,0.12,0.528074,-0.152328,1.19793,-1.39859,-0.528074
-0.11,0.07,0.13,0.493941,-0.194649,1.06373,-1.30671,-0.493941
-0.11,0.07,0.14,0.463648,-0.257793,0.89993,-1.20606,-0.463648
-0.11,0.07,0.15,0.436627,-0.3534,0.687786,-1.08952,-0.436627
-0.11,0.07,0.16,0.41241,-0.528786,0.351768,-0.928886,-0.41241
-0.11,0.08,0.1,0.674741,-0.120989,1.33835,-1.50767,-0.674741
-0.11,0.08,0.11,0.628796,-0.141772,1.23815,-1.42826,-0.628796
-0.11,0.08,0.12,0.588003,-0.175995,1.11909,-1.34342,-0.588003
-0.11,0.08,0.13,0.551655,-0.227252,0.97567,-1.25125,-0.551655
-0.11,0.08,0.14,0.519146,-0.30269,0.796539,-1.14756,-0.519146
-0.11,0.08,0.15,0.489957,-0.422078,0.550105,-1.02052,-0.489957
-0.11,0.09,0.1,0.732815,-0.137033,1.25782,-1.44319,-0.732815
-0.11,0.09,0.11,0.68573,-0.165917,1.15119,-1.36544,-0.68573
-0.11,0.09,0.12,0.643501,-0.209145,1.02345,-1.28092,-0.643501
-0.11,0.09,0.13,0.605545,-0.271851,0.866679,-1.18686,-0.605545
-0.11,0.09,0.14,0.571337,-0.365711,0.662384,-1.07643,-0.571337
-0.11,0.09,0.15,0.54042,-0.537833,0.335651,-0.921816,-0.54042
-0.11,0.1,0.1,0.785398,-0.16274,1.16172,-1.37279,-0.785398
-0.11,0.1,0.11,0.737815,-0.200713,1.04663,-1.29567,-0.737815
-0.11,0.1,0.12,0.694738,-0.255081,0.906452,-1.20986,-0.694738
-0.11,0.1,0.13,0.655696,-0.334114,0.728315,-1.11076,-0.655696
-0.11,0.1,0.14,0.620249,-0.462378,0.473271,-0.983981,-0.620249
-0.1,-0.1,0.1,-0.785398,0.0079035,1.34025,-1.38067,0.785398
-0.1,-0.1,0.11,-0.737815,-0.0262214,1.23317,-1.30772,0.737815
-0.1,-0.1,0.12,-0.694738,-0.0731762,1.10705,-1.22856,0.694738
-0.1,-0.1,0.13,-0.655696,-0.137005,0.955683,-1.14102,0.655696
-0.1,-0.1,0.14,-0.620249,-0.226076,0.765788,-1.0402,0.620249
-0.1,-0.1,0.15,-0.588003,-0.365612,0.497176,-0.911121,0.588003
-0.1,-0.09,0.1,-0.732815,0.031621,1.4317,-1.44841,0.732815
-0.1,-0.09,0.11,-0.68573,0.00500675,1.33033,-1.37366,0.68573
-0.1,-0.09,0.12,-0.643501,-0.0336529,1.21197,-1.29395,0.643501
-0.1,-0.09,0.13,-0.605545,-0.0871834,1.07229,-1.2078,0.605545
-0.1,-0.09,0.14,-0.571337,-0.16082,0.902968,-1.11212,0.571337
-0.1,-0.09,0.15,-0.54042,-0.266939,0.68416,-0.999431,0.54042
-0.1,-0.09,0.16,-0.512389,-0.458073,0.33215,-0.838555,0.512389
-0.1,-0.08,0.1,-0.674741,0.0466748,1.50964,-1.5113,0.674741
-0.1,-0.08,0.11,-0.628796,0.0272109,1.41284,-1.43396,0.628796
-0.1,-0.08,0.12,-0.588003,-0.00413079,1.30025,-1.35271,0.588003
-0.1,-0.08,0.13,-0.551655,-0.0494291,1.16868,-1.26644,0.551655
-0.1,-0.08,0.14,-0.519146,-0.11231,1.01227,-1.17291,0.519146
-0.1,-0.08,0.15,-0.489957,-0.200409,0.818628,-1.06737,0.489957
-0.1,-0.08,0.16,-0.463648,-0.335934,0.552097,-0.936363,0.463648
-0.1,-0.07,0.1,-0.610726,0.0545509,1.57547,-1.56925,0.610726
-0.1,-0.07,0.11,-0.566729,0.0420655,1.48254,-1.48881,0.566729
-0.1,-0.07,0.12,-0.528074,0.0174494,1.3745,-1.40538,0.528074
-0.1,-0.07,0.13,-0.493941,-0.0208446,1.24889,-1.31807,0.493941
-0.1,-0.07,0.14,-0.463648,-0.0754575,1.10132,-1.22511,0.463648
-0.1,-0.07,0.15,-0.436627,-0.151669,0.923029,-1.12303,0.436627
-0.1,-0.07,0.16,-0.41241,-0.262593,0.692708,-1.00363,0.41241
-0.1,-0.07,0.17,-0.390607,-0.468155,0.314658,-0.831145,0.390607
-0.1,-0.06,0.1,-0.54042,0.0566905,1.63024,-1.62188,0.54042
-0.1,-0.06,0.11,-0.499347,0.051023,1.54071,-1.53802,0.499347
-0.1,-0.06,0.12,-0.463648,0.0326735,1.43639,-1.45205,0.463648
-0.1,-0.06,0.13,-0.432408,0.000521657,1.31536,-1.36317,0.432408
-0.1,-0.06,0.14,-0.404892,-0.0473896,1.17416,-1.26988,0.404892
-0.1,-0.06,0.15,-0.380506,-0.114952,1.00611,-1.16939,0.380506
-0.1,-0.06,0.16,-0.358771,-0.211149,0.796356,-1.05584,0.358771
-0.1,-0.06,0.17,-0.339293,-0.365612,0.497176,-0.911121,0.339293
-0.1,-0.05,0.1,-0.463648,0.0545903,1.6748,-1.66854,0.463648
-0.1,-0.05,0.11,-0.426627,0.0554545,1.5883,-1.58118,0.426627
-0.1,-0.05,0.12,-0.394791,0.0428885,1.48709,-1.49253,0.394791
-0.1,-0.05,0.13,-0.367174,0.0161425,1.36965,-1.40184,0.367174
-0.1,-0.05,0.14,-0.343024,-0.0262214,1.23317,-1.30772,0.343024
-0.1,-0.05,0.15,-0.321751,-0.0871834,1.07229,-1.2078,0.321751
-0.1,-0.05,0.16,-0.302885,-0.173462,0.875623,-1.09742,0.302885
-0.1,-0.05,0.17,-0.286051,-0.30426,0.611911,-0.964503,0.286051
-0.1,-0.04,0.1,-0.380506,0.0498191,1.70992,-1.70844,0.380506
-0.1,-0.04,0.11,-0.348771,0.0566954,1.6261,-1.61774,0.348771
-0.1,-0.04,0.12,-0.321751,0.0492989,1.52747,-1.5265,0.321751
-0.1,-0.04,0.13,-0.298499,0.0272109,1.41284,-1.43396,0.298499
-0.1,-0.04,0.14,-0.2783,-0.0105937,1.2799,-1.33882,0.2783
-0.1,-0.04,0.15,-0.260602,-0.0664568,1.12412,-1.23891,0.260602
-0.1,-0.04,0.16,-0.244979,-0.145717,0.936204,-1.13025,0.244979
-0.1,-0.04,0.17,-0.231091,-0.262593,0.692708,-1.00363,0.231091
-0.1,-0.04,0.18,-0.218669,-0.490362,0.276449,-0.815143,0.218669
-0.1,-0.03,0.1,-0.291457,0.0439626,1.73632,-1.74069,0.291457
-0.1,-0.03,0.11,-0.266252,0.0560235,1.65476,-1.64707,0.266252
-0.1,-0.03,0.12,-0.244979,0.0529856,1.55819,-1.55354,0.244979
-0.1,-0.03,0.13,-0.226799,0.0347176,1.44572,-1.45933,0.226799
-0.1,-0.03,0.14,-0.211093,0.000521657,1.31536,-1.36317,0.211093
-0.1,-0.03,0.15,-0.197396,-0.0514882,1.16318,-1.263,0.197396
-0.1,-0.03,0.16,-0.185348,-0.125771,0.981159,-1.15526,0.185348
-0.1,-0.03,0.17,-0.174672,-0.23382,0.750095,-1.03225,0.174672
-0.1,-0.03,0.18,-0.165149,-0.422508,0.394612,-0.865453,0.165149
-0.1,-0.02,0.1,-0.197396,0.038507,1.75464,-1.76447,0.197396
-0.1,-0.02,0.11,-0.179853,0.0545903,1.6748,-1.66854,0.179853
-0.1,-0.02,0.12,-0.165149,0.0548783,1.57976,-1.57322,0.165149
-0.1,-0.02,0.13,-0.152649,0.0394677,1.46882,-1.47769,0.152649
-0.1,-0.02,0.14,-0.141897,0.0079035,1.34025,-1.38067,0.141897
-0.1,-0.02,0.15,-0.132552,-0.0413874,1.19047,-1.28019,0.132552
-0.1,-0.02,0.16,-0.124355,-0.11231,1.01227,-1.17291,0.124355
-0.1,-0.02,0.17,-0.117109,-0.214814,0.788811,-1.05196,0.117109
-0.1,-0.02,0.18,-0.110657,-0.38531,0.46128,-0.894922,0.110657
-0.1,-0.01,0.1,-0.0996687,0.0346844,1.7654,-1.77905,0.0996687
-0.1,-0.01,0.11,-0.0906599,0.0533242,1.68665,-1.68166,0.0906599
-0.1,-0.01,0.12,-0.0831412,0.0557028,1.59256,-1.58519,0.0831412
-0.1,-0.01,0.13,-0.0767719,0.0420655,1.48254,-1.48881,0.0767719
-0.1,-0.01,0.14,-0.0713075,0.012108,1.35501,-1.39123,0.0713075
-0.1,-0.01,0.15,-0.0665682,-0.035558,1.20662,-1.29051,0.0665682
-0.1,-0.01,0.16,-0.0624188,-0.104528,1.03057,-1.18343,0.0624188
-0.1,-0.01,0.17,-0.0587558,-0.203948,0.811263,-1.06354,0.0587558
-0.1,-0.01,0.18,-0.0554985,-0.365612,0.497176,-0.911121,0.0554985
-0.1,-1.04083e-17,0.1,-1.04083e-16,0.0333142,1.76894,-1.78396,1.04083e-16
-0.1,-1.04083e-17,0.11,-9.46213e-17,0.0528317,1.69057,-1.68607,9.46213e-17
-0.1,-1.04083e-17,0.12,-8.67362e-17,0.0559242,1.5968,-1.5892,8.67362e-17
-0.1,-1.04083e-17,0.13,-8.00642e-17,0.0428885,1.48709,-1.49253,8.00642e-17
-0.1,-1.04083e-17,0.14,-7.43453e-17,0.0134718,1.3599,-1.39476,7.43453e-17
-0.1,-1.04083e-17,0.15,-6.93889e-17,-0.0336529,1.21197,-1.29395,6.93889e-17
-0.1,-1.04083e-17,0.16,-6.50521e-17,-0.101981,1.03661,-1.18692,6.50521e-17
-0.1,-1.04083e-17,0.17,-6.12255e-17,-0.200409,0.818628,-1.06737,6.12255e-17
-0.1,-1.04083e-17,0.18,-5.78241e-17,-0.359389,0.508607,-0.916328,5.78241e-17
-0.1,0.01,0.1,0.0996687,0.0346844,1.7654,-1.77905,-0.0996687
-0.1,0.01,0.11,0.0906599,0.0533242,1.68665,-1.68166,-0.0906599
-0.1,0.01,0.12,0.0831412,0.0557028,1.59256,-1.58519,-0.0831412
-0.1,0.01,0.13,0.0767719,0.0420655,1.48254,-1.48881,-0.0767719
-0.1,0.01,0.14,0.0713075,0.012108,1.35501,-1.39123,-0.0713075
-0.1,0.01,0.15,0.0665682,-0.035558,1.20662,-1.29051,-0.0665682
-0.1,0.01,0.16,0.0624188,-0.104528,1.03057,-1.18343,-0.0624188
-0.1,0.01,0.17,0.0587558,-0.203948,0.811263,-1.06354,-0.0587558
-0.1,0.01,0.18,0.0554985,-0.365612,0.497176,-0.911121,-0.0554985
-0.1,0.02,0.1,0.197396,0.038507,1.75464,-1.76447,-0.197396
-0.1,0.02,0.11,0.179853,0.0545903,1.6748,-1.66854,-0.179853
-0.1,0.02,0.12,0.165149,0.0548783,1.57976,-1.57322,-0.165149
-0.1,0.02,0.13,0.152649,0.0394677,1.46882,-1.47769,-0.152649
-0.1,0.02,0.14,0.141897,0.0079035,1.34025,-1.38067,-0.141897
-0.1,0.02,0.15,0.132552,-0.0413874,1.19047,-1.28019,-0.132552
-0.1,0.02,0.16,0.124355,-0.11231,1.01227,-1.17291,-0.124355
-0.1,0.02,0.17,0.117109,-0.214814,0.788811,-1.05196,-0.117109
-0.1,0.02,0.18,0.110657,-0.38531,0.46128,-0.894922,-0.110657
-0.1,0.03,0.1,0.291457,0.0439626,1.73632,-1.74069,-0.291457
-0.1,0.03,0.11,0.266252,0.0560235,1.65476,-1.64707,-0.266252
-0.1,0.03,0.12,0.244979,0.0529856,1.55819,-1.55354,-0.244979
-0.1,0.03,0.13,0.226799,0.0347176,1.44572,-1.45933,-0.226799
-0.1,0.03,0.14,0.211093,0.000521657,1.31536,-1.36317,-0.211093
-0.1,0.03,0.15,0.197396,-0.0514882,1.16318,-1.263,-0.197396
-0.1,0.03,0.16,0.185348,-0.125771,0.981159,-1.15526,-0.185348
-0.1,0.03,0.17,0.174672,-0.23382,0.750095,-1.03225,-0.174672
-0.1,0.03,0.18,0.165149,-0.422508,0.394612,-0.865453,-0.165149
-0.1,0.04,0.1,0.380506,0.0498191,1.70992,-1.70844,-0.380506
-0.1,0.04,0.11,0.348771,0.0566954,1.6261,-1.61774,-0.348771
-0.1,0.04,0.12,0.321751,0.0492989,1.52747,-1.5265,-0.321751
-0.1,0.04,0.13,0.298499,0.0272109,1.41284,-1.43396,-0.298499
-0.1,0.04,0.14,0.2783,-0.0105937,1.2799,-1.33882,-0.2783
-0.1,0.04,0.15,0.260602,-0.0664568,1.12412,-1.23891,-0.260602
-0.1,0.04,0.16,0.244979,-0.145717,0.936204,-1.13025,-0.244979
-0.1,0.04,0.17,0.231091,-0.262593,0.692708,-1.00363,-0.231091
-0.1,0.04,0.18,0.218669,-0.490362,0.276449,-0.815143,-0.218669
-0.1,0.05,0.1,0.463648,0.0545903,1.6748,-1.66854,-0.463648
-0.1,0.05,0.11,0.426627,0.0554545,1.5883,-1.58118,-0.426627
-0.1,0.05,0.12,0.394791,0.0428885,1.48709,-1.49253,-0.394791
-0.1,0.05,0.13,0.367174,0.0161425,1.36965,-1.40184,-0.367174
-0.1,0.05,0.14,0.343024,-0.0262214,1.23317,-1.30772,-0.343024
-0.1,0.05,0.15,0.321751,-0.0871834,1.07229,-1.2078,-0.321751
-0.1,0.05,0.16,0.302885,-0.173462,0.875623,-1.09742,-0.302885
-0.1,0.05,0.17,0.286051,-0.30426,0.611911,-0.964503,-0.286051
-0.1,0.06,0.1,0.54042,0.0566905,1.63024,-1.62188,-0.54042
-0.1,0.06,0.11,0.499347,0.051023,1.54071,-1.53802,-0.499347
-0.1,0.06,0.12,0.463648,0.0326735,1.43639,-1.45205,-0.463648
-0.1,0.06,0.13,0.432408,0.000521657,1.31536,-1.36317,-0.432408
-0.1,0.06,0.14,0.404892,-0.0473896,1.17416,-1.26988,-0.404892
-0.1,0.06,0.15,0.380506,-0.114952,1.00611,-1.16939,-0.380506
-0.1,0.06,0.16,0.358771,-0.211149,0.796356,-1.05584,-0.358771
-0.1,0.06,0.17,0.339293,-0.365612,0.497176,-0.911121,-0.339293
-0.1,0.07,0.1,0.610726,0.0545509,1.57547,-1.56925,-0.610726
-0.1,0.07,0.11,0.566729,0.0420655,1.48254,-1.48881,-0.566729
-0.1,0.07,0.12,0.528074,0.0174494,1.3745,-1.40538,-0.528074
-0.1,0.07,0.13,0.493941,-0.0208446,1.24889,-1.31807,-0.493941
-0.1,0.07,0.14,0.463648,-0.0754575,1.10132,-1.22511,-0.463648
-0.1,0.07,0.15,0.436627,-0.151669,0.923029,-1.12303,-0.436627
-0.1,0.07,0.16,0.41241,-0.262593,0.692708,-1.00363,-0.41241
-0.1,0.07,0.17,0.390607,-0.468155,0.314658,-0.831145,-0.390607
-0.1,0.08,0.1,0.674741,0.0466748,1.50964,-1.5113,-0.674741
-0.1,0.08,0.11,0.628796,0.0272109,1.41284,-1.43396,-0.628796
-0.1,0.08,0.12,0.588003,-0.00413079,1.30025,-1.35271,-0.588003
-0.1,0.08,0.13,0.551655,-0.0494291,1.16868,-1.26644,-0.551655
-0.1,0.08,0.14,0.519146,-0.11231,1.01227,-1.17291,-0.519146
-0.1,0.08,0.15,0.489957,-0.200409,0.818628,-1.06737,-0.489957
-0.1,0.08,0.16,0.463648,-0.335934,0.552097,-0.936363,-0.463648
-0.1,0.09,0.1,0.732815,0.031621,1.4317,-1.44841,-0.732815
-0.1,0.09,0.11,0.68573,0.00500675,1.33033,-1.37366,-0.68573
-0.1,0.09,0.12,0.643501,-0.0336529,1.21197,-1.29395,-0.643501
-0.1,0.09,0.13,0.605545,-0.0871834,1.07229,-1.2078,-0.605545
-0.1,0.09,0.14,0.571337,-0.16082,0.902968,-1.11212,-0.571337
-0.1,0.09,0.15,0.54042,-0.266939,0.68416,-0.999431,-0.54042
-0.1,0.09,0.16,0.512389,-0.458073,0.33215,-0.838555,-0.512389
-0.1,0.1,0.1,0.785398,0.0079035,1.34025,-1.38067,-0.785398
-0.1,0.1,0.11,0.737815,-0.0262214,1.23317,-1.30772,-0.737815
-0.1,0.1,0.12,0.694738,-0.0731762,1.10705,-1.22856,-0.694738
-0.1,0.1,0.13,0.655696,-0.137005,0.955683,-1.14102,-0.655696
-0.1,0.1,0.14,0.620249,-0.226076,0.765788,-1.0402,-0.620249
-0.1,0.1,0.15,0.588003,-0.365612,0.497176,-0.911121,-0.588003
-0.09,-0.1,0.1,-0.785398,0.171775,1.49534,-1.37189,0.785398
-0.09,-0.1,0.11,-0.737815,0.137911,1.39172,-1.30214,0.737815
-0.09,-0.1,0.12,-0.694738,0.0930111,1.27221,-1.22753,0.694738
-0.09,-0.1,0.13,-0.655696,0.0346109,1.13302,-1.14674,0.655696
-0.09,-0.1,0.14,-0.620249,-0.0417323,0.967076,-1.05714,0.620249
-0.09,-0.1,0.15,-0.588003,-0.145845,0.758591,-0.952768,0.588003
-0.09,-0.1,0.16,-0.558599,-0.310912,0.454571,-0.813815,0.558599
-0.09,-0.09,0.1,-0.732815,0.196211,1.58528,-1.4374,0.732815
-0.09,-0.09,0.11,-0.68573,0.168851,1.48567,-1.36515,0.68573
-0.09,-0.09,0.12,-0.643501,0.130686,1.37143,-1.28907,0.643501
-0.09,-0.09,0.13,-0.605545,0.0799423,1.2398,-1.20819,0.605545
-0.09,-0.09,0.14,-0.571337,0.0135847,1.08586,-1.1206,0.571337
-0.09,-0.09,0.15,-0.54042,-0.0744543,0.899728,-1.02251,0.54042
-0.09,-0.09,0.16,-0.512389,-0.199721,0.656364,-0.904417,0.512389
-0.09,-0.09,0.17,-0.486899,-0.452274,0.212424,-0.71303,0.486899
